Benchmark,Time,CPU,Iterations
E_update_legacy,3.06,3.06,222133386
E_update_legacy,3.07,3.07,222133386
E_update_legacy,3.05,3.05,222133386
E_update_legacy,3.07,3.07,222133386
E_update_legacy,3.19,3.19,222133386
E_update_legacy,3.09,3.08,222133386
E_update_legacy,3.03,3.02,222133386
E_update_legacy,3.07,3.07,222133386
E_update_legacy,3.06,3.06,222133386
E_update_legacy,3.04,3.04,222133386
E_update_legacy,3.05,3.05,222133386
E_update_legacy,3.05,3.04,222133386
E_update_legacy,3.09,3.09,222133386
E_update_legacy,3.09,3.09,222133386
E_update_legacy,3.10,3.10,222133386
E_update_legacy,3.06,3.06,222133386
E_update_legacy,3.09,3.09,222133386
E_update_legacy,3.02,3.02,222133386
E_update_legacy,3.05,3.05,222133386
E_update_legacy,3.03,3.03,222133386
E_update_legacy,3.06,3.06,222133386
E_update_legacy,3.03,3.03,222133386
E_update_legacy,3.03,3.03,222133386
E_update_legacy,3.01,3.01,222133386
E_update_legacy,3.04,3.03,222133386
E_update_legacy,3.11,3.10,222133386
E_update_legacy,3.08,3.08,222133386
E_update_legacy,3.06,3.06,222133386
E_update_legacy,3.11,3.08,222133386
E_update_legacy,3.03,3.02,222133386
E_update_legacy,3.06,3.06,222133386
E_update_legacy,3.02,3.01,222133386
E_update_legacy,3.04,3.03,222133386
A_create_subscription,669427,666516,1008
A_create_subscription,658468,654515,1008
A_create_subscription,661435,657085,1008
A_create_subscription,665625,657969,1008
A_create_subscription,661277,656677,1008
A_create_subscription,675930,672145,1008
A_create_subscription,675406,671347,1008
A_create_subscription,660152,659017,1008
A_create_subscription,664012,662635,1008
A_create_subscription,658309,656651,1008
A_create_subscription,691340,690279,1008
A_create_subscription,661301,660409,1008
A_create_subscription,657336,655948,1008
A_create_subscription,660311,656530,1008
A_create_subscription,657354,656190,1008
A_create_subscription,662843,661457,1008
A_create_subscription,662398,661569,1008
A_create_subscription,653972,651372,1008
A_create_subscription,657458,655796,1008
A_create_subscription,674011,673313,1008
A_create_subscription,652593,651389,1008
A_create_subscription,656928,655958,1008
A_create_subscription,661655,660449,1008
A_create_subscription,660541,660019,1008
A_create_subscription,650778,649850,1008
A_create_subscription,649286,648627,1008
A_create_subscription,652906,652270,1008
A_create_subscription,655981,655233,1008
A_create_subscription,648930,648260,1008
A_create_subscription,656342,655253,1008
A_create_subscription,655451,654928,1008
A_create_subscription,656273,655443,1008
A_create_subscription,656223,655217,1008
A_create_subscription,651547,650904,1008
A_create_subscription,663079,661585,1008
A_create_subscription,657522,656261,1008
A_create_subscription,664453,663100,1008
A_create_subscription,659394,657632,1008
A_create_subscription,653243,652397,1008
A_create_subscription,650648,649990,1008
A_create_subscription,679135,676998,1008
A_create_subscription,654265,653368,1008
A_create_subscription,648713,647786,1008
A_create_subscription,659965,658735,1008
A_create_subscription,658678,657562,1008
A_create_subscription,648733,648403,1008
A_create_subscription,680416,679290,1008
A_create_subscription,661958,660861,1008
A_create_subscription,661114,660665,1008
A_create_subscription,681241,679568,1008
B_destruct_subscription,13943600910626,101446523341,1
B_destruct_subscription,13943602276214,101447756196,1
B_destruct_subscription,13943602981262,101448456741,1
B_destruct_subscription,13943603830598,101449253810,1
B_destruct_subscription,13943604320863,101449743473,1
B_destruct_subscription,13943604905652,101450328914,1
B_destruct_subscription,13943605390467,101450812941,1
B_destruct_subscription,13943605970024,101451440731,1
B_destruct_subscription,13943606506504,101451929497,1
B_destruct_subscription,13943607021028,101452444516,1
B_destruct_subscription,13943607525519,101452947695,1
B_destruct_subscription,13943608145779,101453570223,1
B_destruct_subscription,13943608672164,101454095338,1
B_destruct_subscription,13943609195996,101454618333,1
B_destruct_subscription,13943609773454,101455196697,1
B_destruct_subscription,13943610297184,101455719406,1
B_destruct_subscription,13943610883628,101456307722,1
B_destruct_subscription,13943611412469,101456834699,1
B_destruct_subscription,13943612041757,101457466050,1
B_destruct_subscription,13943612578819,101457999468,1
B_destruct_subscription,13943613210674,101458634922,1
B_destruct_subscription,13943613737085,101459160288,1
B_destruct_subscription,13943614253534,101459675818,1
B_destruct_subscription,13943614808663,101460231733,1
