2020-08-09 20:55:45
Running ../release/bin/pubsub
Run on (2 X 1598.84 MHz CPU s)
CPU Caches:
  L1 Data 32K (x2)
  L1 Instruction 32K (x2)
  L2 Unified 256K (x2)
  L3 Unified 3072K (x2)
Load Average: 1.00, 1.00, 0.82
----------------------------------------------------------------------------
Benchmark                                  Time             CPU   Iterations
D_unsubscribe_subscription        14814745689682 ns   109213759222 ns            1
D_unsubscribe_subscription        14814785511882 ns   109253518830 ns            1
D_unsubscribe_subscription        14814801881982 ns   109269875070 ns            1
D_unsubscribe_subscription        14814837517782 ns   109304666488 ns            1
D_unsubscribe_subscription        14814857203382 ns   109324794708 ns            1
D_unsubscribe_subscription        14814888979282 ns   109356541978 ns            1
D_unsubscribe_subscription        14814912372082 ns   109379938640 ns            1
D_unsubscribe_subscription        14814942383982 ns   109408467598 ns            1
D_unsubscribe_subscription        14814969613082 ns   109436440200 ns            1
D_unsubscribe_subscription        14814992648882 ns   109459466956 ns            1
D_unsubscribe_subscription        14815023895682 ns   109490724498 ns            1
D_unsubscribe_subscription        14815043785382 ns   109510607814 ns            1
D_unsubscribe_subscription        14815080940382 ns   109547798825 ns            1
D_unsubscribe_subscription_mean   14814411209740 ns   108880670057 ns           50
D_unsubscribe_subscription_median 14814413951182 ns   108883120720 ns           50
D_unsubscribe_subscription_stddev  397556695 ns    395689895 ns           50
E_update_subscription                   3.19 ns         3.18 ns    219653457
E_update_subscription                   3.17 ns         3.15 ns    219653457
E_update_subscription                   3.16 ns         3.15 ns    219653457
E_update_subscription                   3.14 ns         3.13 ns    219653457
E_update_subscription                   3.18 ns         3.17 ns    219653457
E_update_subscription                   3.22 ns         3.17 ns    219653457
E_update_subscription                   3.13 ns         3.11 ns    219653457
E_update_subscription                   3.15 ns         3.13 ns    219653457
E_update_subscription                   3.16 ns         3.16 ns    219653457
E_update_subscription                   3.15 ns         3.15 ns    219653457
E_update_subscription                   3.19 ns         3.18 ns    219653457
E_update_subscription                   3.24 ns         3.23 ns    219653457
E_update_subscription                   3.18 ns         3.17 ns    219653457
E_update_subscription                   3.35 ns         3.34 ns    219653457
E_update_subscription                   3.27 ns         3.26 ns    219653457
E_update_subscription                   3.15 ns         3.14 ns    219653457
E_update_subscription                   3.18 ns         3.17 ns    219653457
E_update_subscription                   3.24 ns         3.23 ns    219653457
E_update_subscription                   3.17 ns         3.16 ns    219653457
E_update_subscription                   3.18 ns         3.16 ns    219653457
E_update_subscription                   3.22 ns         3.21 ns    219653457
E_update_subscription                   3.21 ns         3.21 ns    219653457
E_update_subscription                   3.21 ns         3.21 ns    219653457
E_update_subscription                   3.25 ns         3.24 ns    219653457
E_update_subscription                   3.28 ns         3.27 ns    219653457
E_update_subscription                   3.32 ns         3.28 ns    219653457
E_update_subscription                   3.19 ns         3.16 ns    219653457
E_update_subscription                   3.23 ns         3.17 ns    219653457
E_update_subscription                   3.22 ns         3.20 ns    219653457
E_update_subscription                   3.20 ns         3.18 ns    219653457
E_update_subscription                   3.22 ns         3.21 ns    219653457
E_update_subscription                   3.16 ns         3.16 ns    219653457
E_update_subscription                   3.17 ns         3.16 ns    219653457
E_update_subscription                   3.15 ns         3.14 ns    219653457
E_update_subscription                   3.20 ns         3.18 ns    219653457
E_update_subscription                   3.23 ns         3.22 ns    219653457
E_update_subscription                   3.16 ns         3.15 ns    219653457
E_update_subscription                   3.19 ns         3.18 ns    219653457
E_update_subscription                   3.20 ns         3.19 ns    219653457
E_update_subscription                   3.23 ns         3.23 ns    219653457
E_update_subscription                   3.20 ns         3.19 ns    219653457
E_update_subscription                   3.19 ns         3.19 ns    219653457
E_update_subscription                   3.24 ns         3.23 ns    219653457
E_update_subscription                   3.47 ns         3.46 ns    219653457
E_update_subscription                   3.23 ns         3.22 ns    219653457
E_update_subscription                   3.20 ns         3.19 ns    219653457
E_update_subscription                   3.18 ns         3.17 ns    219653457
E_update_subscription                   3.20 ns         3.19 ns    219653457
E_update_subscription                   3.20 ns         3.19 ns    219653457
E_update_subscription                   3.29 ns         3.29 ns    219653457
E_update_subscription_mean              3.21 ns         3.20 ns           50
E_update_subscription_median            3.20 ns         3.18 ns           50
E_update_subscription_stddev           0.059 ns        0.058 ns           50
A_create_weak                         727295 ns       721372 ns          959
A_create_weak                         731689 ns       728794 ns          959
A_create_weak                         723212 ns       721315 ns          959
A_create_weak                         716813 ns       715242 ns          959
A_create_weak                         714433 ns       711053 ns          959
A_create_weak                         733170 ns       726875 ns          959
A_create_weak                         718451 ns       720095 ns          959
A_create_weak                         708651 ns       705625 ns          959
A_create_weak                         712716 ns       711139 ns          959
A_create_weak                         709655 ns       706980 ns          959
A_create_weak                         718832 ns       716192 ns          959
A_create_weak                         710565 ns       708331 ns          959
A_create_weak                         724292 ns       721525 ns          959
A_create_weak                         706005 ns       703334 ns          959
A_create_weak                         719942 ns       713855 ns          959
A_create_weak                         733979 ns       725979 ns          959
A_create_weak                         721947 ns       720251 ns          959
A_create_weak                         716802 ns       714165 ns          959
A_create_weak                         730482 ns       724492 ns          959
A_create_weak                         708947 ns       703936 ns          959
A_create_weak                         720938 ns       713790 ns          959
A_create_weak                         717395 ns       713774 ns          959
A_create_weak                         703262 ns       701926 ns          959
A_create_weak                         720484 ns       715213 ns          959
A_create_weak                         716206 ns       708438 ns          959
A_create_weak                         702039 ns       696223 ns          959
A_create_weak                         721225 ns       713718 ns          959
A_create_weak                         716310 ns       712566 ns          959
A_create_weak                         701217 ns       698555 ns          959
A_create_weak                         714644 ns       712799 ns          959
A_create_weak                         730420 ns       727962 ns          959
A_create_weak                         708803 ns       706496 ns          959
A_create_weak                         710745 ns       708525 ns          959
A_create_weak                         729213 ns       726322 ns          959
A_create_weak                         718791 ns       716185 ns          959
A_create_weak                         703640 ns       702022 ns          959
A_create_weak                         738013 ns       732637 ns          959
A_create_weak                         712390 ns       710821 ns          959
A_create_weak                         710443 ns       709004 ns          959
A_create_weak                         708837 ns       707818 ns          959
A_create_weak                         717504 ns       716747 ns          959
A_create_weak                         720605 ns       717209 ns          959
A_create_weak                         697845 ns       696458 ns          959
A_create_weak                         711614 ns       710814 ns          959
A_create_weak                         707626 ns       707099 ns          959
A_create_weak                         765624 ns       763490 ns          959
A_create_weak                         719777 ns       718352 ns          959
A_create_weak                         733732 ns       732473 ns          959
A_create_weak                         717592 ns       716760 ns          959
A_create_weak                         707885 ns       706922 ns          959
A_create_weak_mean                    717854 ns       714833 ns           50
A_create_weak_median                  717104 ns       713782 ns           50
A_create_weak_stddev                   11658 ns        11269 ns           50
B_destruct_weak                   14885209855482 ns   179392453167 ns            1
B_destruct_weak                   14885215447582 ns   179393803167 ns            1
B_destruct_weak                   14885216343382 ns   179394696048 ns            1
B_destruct_weak                   14885217329082 ns   179395682899 ns            1
B_destruct_weak                   14885218278982 ns   179396633624 ns            1
B_destruct_weak                   14885219199882 ns   179397552009 ns            1
B_destruct_weak                   14885220089782 ns   179398443178 ns            1
B_destruct_weak                   14885221104482 ns   179399459400 ns            1
B_destruct_weak                   14885222037282 ns   179400391412 ns            1
B_destruct_weak                   14885222948882 ns   179401301966 ns            1
B_destruct_weak                   14885223842982 ns   179402197364 ns            1
B_destruct_weak                   14885224620782 ns   179402972227 ns            1
B_destruct_weak                   14885225474582 ns   179403820451 ns            1
B_destruct_weak                   14885226371682 ns   179404724994 ns            1
B_destruct_weak                   14885227244282 ns   179405598432 ns            1
B_destruct_weak                   14885228130382 ns   179406484323 ns            1
B_destruct_weak                   14885229038582 ns   179407403241 ns            1
B_destruct_weak                   14885230040182 ns   179408395870 ns            1
B_destruct_weak                   14885231106782 ns   179409460707 ns            1
B_destruct_weak                   14885232003082 ns   179410355974 ns            1
B_destruct_weak                   14885233206182 ns   179411558509 ns            1
B_destruct_weak                   14885234075182 ns   179412428434 ns            1
B_destruct_weak                   14885234957982 ns   179413310742 ns            1
B_destruct_weak                   14885235726882 ns   179414076557 ns            1
B_destruct_weak                   14885236534682 ns   179414843038 ns            1
B_destruct_weak                   14885237371082 ns   179415723324 ns            1
B_destruct_weak                   14885238256782 ns   179416638033 ns            1
B_destruct_weak                   14885239155382 ns   179417507847 ns            1
B_destruct_weak                   14885239705582 ns   179418057770 ns            1
B_destruct_weak                   14885240249582 ns   179418601686 ns            1
B_destruct_weak                   14885240927682 ns   179419280655 ns            1
B_destruct_weak                   14885241578282 ns   179419940135 ns            1
B_destruct_weak                   14885242369782 ns   179420721582 ns            1
B_destruct_weak                   14885243057082 ns   179421409973 ns            1
B_destruct_weak                   14885243606182 ns   179421958567 ns            1
B_destruct_weak                   14885244270582 ns   179422622008 ns            1
B_destruct_weak                   14885244822382 ns   179423174674 ns            1
B_destruct_weak                   14885245387482 ns   179423739750 ns            1
B_destruct_weak                   14885246174982 ns   179424527368 ns            1
B_destruct_weak                   14885246763282 ns   179425115641 ns            1
B_destruct_weak                   14885247351682 ns   179425704011 ns            1
B_destruct_weak                   14885248139082 ns   179426491577 ns            1
B_destruct_weak                   14885248728682 ns   179427081125 ns            1
B_destruct_weak                   14885249316082 ns   179427668119 ns            1
B_destruct_weak                   14885250107082 ns   179428459312 ns            1
B_destruct_weak                   14885250693682 ns   179429046128 ns            1
B_destruct_weak                   14885251294982 ns   179429647235 ns            1
B_destruct_weak                   14885252170982 ns   179430525548 ns            1
B_destruct_weak                   14885252777682 ns   179431193047 ns            1
B_destruct_weak                   14885253496182 ns   179431848520 ns            1
B_destruct_weak_mean              14885235455626 ns   179413894627 ns           50
B_destruct_weak_median            14885236952882 ns   179415283181 ns           50
B_destruct_weak_stddev              11810720 ns     11641409 ns           50
C_subscribe_weak                  14885281219482 ns   179454952695 ns            1
C_subscribe_weak                  14885303797782 ns   179472122509 ns            1
C_subscribe_weak                  14885323260282 ns   179491505842 ns            1
C_subscribe_weak                  14885340267882 ns   179508490516 ns            1
C_subscribe_weak                  14885352549282 ns   179520781601 ns            1
C_subscribe_weak                  14885369264982 ns   179537499744 ns            1
C_subscribe_weak                  14885386140982 ns   179554370919 ns            1
C_subscribe_weak                  14885398986882 ns   179567218219 ns            1
C_subscribe_weak                  14885414082982 ns   179582315037 ns            1
C_subscribe_weak                  14885431124682 ns   179599338852 ns            1
C_subscribe_weak                  14885445183182 ns   179613400348 ns            1
C_subscribe_weak                  14885458887182 ns   179627111365 ns            1
C_subscribe_weak                  14885475678482 ns   179643900460 ns            1
C_subscribe_weak                  14885491474382 ns   179659665545 ns            1
C_subscribe_weak                  14885503778682 ns   179671973466 ns            1
C_subscribe_weak                  14885520779582 ns   179688975581 ns            1
C_subscribe_weak                  14885538089082 ns   179706278303 ns            1
C_subscribe_weak                  14885550378282 ns   179718571530 ns            1
C_subscribe_weak                  14885566267282 ns   179734449124 ns            1
C_subscribe_weak                  14885583231482 ns   179751412745 ns            1
C_subscribe_weak                  14885596726182 ns   179764846195 ns            1
C_subscribe_weak                  14885610957882 ns   179779140045 ns            1
C_subscribe_weak                  14885628056782 ns   179796235287 ns            1
C_subscribe_weak                  14885643389682 ns   179811569751 ns            1
C_subscribe_weak                  14885656378982 ns   179824561942 ns            1
C_subscribe_weak                  14885672904582 ns   179841086619 ns            1
C_subscribe_weak                  14885689364282 ns   179857531878 ns            1
C_subscribe_weak                  14885701684682 ns   179869851871 ns            1
C_subscribe_weak                  14885716445682 ns   179881316861 ns            1
C_subscribe_weak                  14885732363882 ns   179900432324 ns            1
C_subscribe_weak                  14885746474982 ns   179914387607 ns            1
C_subscribe_weak                  14885760777882 ns   179928694658 ns            1
C_subscribe_weak                  14885779339682 ns   179947185810 ns            1
C_subscribe_weak                  14885795411182 ns   179962978965 ns            1
C_subscribe_weak                  14885810173382 ns   179977715173 ns            1
C_subscribe_weak                  14885829036882 ns   179996218234 ns            1
C_subscribe_weak                  14885844804182 ns   180011569710 ns            1
C_subscribe_weak                  14885858388782 ns   180025149774 ns            1
C_subscribe_weak                  14885876456782 ns   180043110740 ns            1
C_subscribe_weak                  14885892173782 ns   180058844517 ns            1
C_subscribe_weak                  14885904473282 ns   180071142239 ns            1
C_subscribe_weak                  14885922086882 ns   180088747682 ns            1
C_subscribe_weak                  14885939131282 ns   180105791275 ns            1
C_subscribe_weak                  14885951372182 ns   180118013116 ns            1
C_subscribe_weak                  14885967355882 ns   180133999295 ns            1
C_subscribe_weak                  14885985072782 ns   180151705125 ns            1
C_subscribe_weak                  14885998431082 ns   180165075844 ns            1
C_subscribe_weak                  14886013907982 ns   180180550696 ns            1
C_subscribe_weak                  14886030833482 ns   180197471198 ns            1
C_subscribe_weak                  14886046242282 ns   180212867487 ns            1
C_subscribe_weak_mean             14885666693202 ns   179834442526 ns           50
C_subscribe_weak_median           14885664641782 ns   179832824280 ns           50
C_subscribe_weak_stddev            224312465 ns    223508042 ns           50
D_unsubscribe_weak                14886116122982 ns   180276071195 ns            1
D_unsubscribe_weak                14886135755382 ns   180298382840 ns            1
D_unsubscribe_weak                14886169391482 ns   180332017175 ns            1
D_unsubscribe_weak                14886190086482 ns   180352705918 ns            1
D_unsubscribe_weak                14886221337482 ns   180383953834 ns            1
D_unsubscribe_weak                14886245958082 ns   180408595548 ns            1
D_unsubscribe_weak                14886273801582 ns   180436432568 ns            1
D_unsubscribe_weak                14886300808882 ns   180463445937 ns            1
D_unsubscribe_weak                14886326781182 ns   180488032523 ns            1
D_unsubscribe_weak                14886359850082 ns   180519697197 ns            1
D_unsubscribe_weak                14886378548582 ns   180538688122 ns            1
D_unsubscribe_weak                14886421314182 ns   180581832185 ns            1
D_unsubscribe_weak                14886435022382 ns   180595544872 ns            1
D_unsubscribe_weak                14886469922182 ns   180630439607 ns            1
D_unsubscribe_weak                14886490867682 ns   180651389593 ns            1
D_unsubscribe_weak                14886522682982 ns   180682746019 ns            1
D_unsubscribe_weak                14886546843282 ns   180707108379 ns            1
D_unsubscribe_weak                14886573799282 ns   180734073564 ns            1
D_unsubscribe_weak                14886604327582 ns   180764607591 ns            1
D_unsubscribe_weak                14886627940382 ns   180788214252 ns            1
D_unsubscribe_weak                14886662325582 ns   180822366546 ns            1
D_unsubscribe_weak                14886680008582 ns   180840158071 ns            1
D_unsubscribe_weak                14886721806382 ns   180881974093 ns            1
D_unsubscribe_weak                14886742776882 ns   180902935162 ns            1
D_unsubscribe_weak                14886773578082 ns   180933052516 ns            1
D_unsubscribe_weak                14886799307482 ns   180959102611 ns            1
D_unsubscribe_weak                14886828437282 ns   180986614785 ns            1
D_unsubscribe_weak                14886861111782 ns   181018003508 ns            1
D_unsubscribe_weak                14886878597382 ns   181036557378 ns            1
D_unsubscribe_weak                14886915159382 ns   181073046707 ns            1
D_unsubscribe_weak                14886932543682 ns   181090434467 ns            1
D_unsubscribe_weak                14886968650982 ns   181126541983 ns            1
D_unsubscribe_weak                14886986999982 ns   181144910573 ns            1
D_unsubscribe_weak                14887021052782 ns   181178912654 ns            1
D_unsubscribe_weak                14887042983982 ns   181200871753 ns            1
D_unsubscribe_weak                14887072985782 ns   181230871010 ns            1
D_unsubscribe_weak                14887098907882 ns   181256769471 ns            1
D_unsubscribe_weak                14887124861082 ns   181282739566 ns            1
D_unsubscribe_weak                14887153829182 ns   181311701926 ns            1
D_unsubscribe_weak                14887176547582 ns   181334415523 ns            1
D_unsubscribe_weak                14887208908082 ns   181366742198 ns            1
D_unsubscribe_weak                14887228485282 ns   181386211366 ns            1
D_unsubscribe_weak                14887264386282 ns   181422187479 ns            1
D_unsubscribe_weak                14887282369882 ns   181435113855 ns            1
D_unsubscribe_weak                14887317667282 ns   181479072561 ns            1
D_unsubscribe_weak                14887336712482 ns   181494373023 ns            1
D_unsubscribe_weak                14887371419282 ns   181528614892 ns            1
D_unsubscribe_weak                14887391919382 ns   181549389416 ns            1
D_unsubscribe_weak                14887423182182 ns   181580650110 ns            1
D_unsubscribe_weak                14887447804582 ns   181605274422 ns            1
D_unsubscribe_weak_mean           14886782529772 ns   180941871771 ns           50
D_unsubscribe_weak_median         14886786442782 ns   180946077563 ns           50
D_unsubscribe_weak_stddev          398989324 ns    397347036 ns           50
E_update_weak                           3.20 ns         3.19 ns    219052192
E_update_weak                           3.17 ns         3.17 ns    219052192
E_update_weak                           3.21 ns         3.20 ns    219052192
E_update_weak                           3.20 ns         3.19 ns    219052192
E_update_weak                           3.13 ns         3.13 ns    219052192
E_update_weak                           3.19 ns         3.18 ns    219052192
E_update_weak                           3.16 ns         3.15 ns    219052192
E_update_weak                           3.20 ns         3.17 ns    219052192
E_update_weak                           3.15 ns         3.13 ns    219052192
E_update_weak                           3.17 ns         3.16 ns    219052192
E_update_weak                           3.17 ns         3.16 ns    219052192
E_update_weak                           3.19 ns         3.18 ns    219052192
E_update_weak                           3.17 ns         3.17 ns    219052192
E_update_weak                           3.20 ns         3.20 ns    219052192
E_update_weak                           3.24 ns         3.24 ns    219052192
E_update_weak                           3.15 ns         3.15 ns    219052192
E_update_weak                           3.16 ns         3.15 ns    219052192
E_update_weak                           3.22 ns         3.21 ns    219052192
E_update_weak                           3.23 ns         3.23 ns    219052192
E_update_weak                           3.24 ns         3.24 ns    219052192
E_update_weak                           3.38 ns         3.37 ns    219052192
E_update_weak                           3.18 ns         3.18 ns    219052192
E_update_weak                           3.21 ns         3.20 ns    219052192
E_update_weak                           3.21 ns         3.20 ns    219052192
E_update_weak                           3.22 ns         3.22 ns    219052192
E_update_weak                           3.18 ns         3.17 ns    219052192
E_update_weak                           3.24 ns         3.24 ns    219052192
E_update_weak                           3.30 ns         3.29 ns    219052192
E_update_weak                           3.21 ns         3.21 ns    219052192
E_update_weak                           3.30 ns         3.30 ns    219052192
E_update_weak                           3.21 ns         3.21 ns    219052192
E_update_weak                           3.19 ns         3.18 ns    219052192
E_update_weak                           3.23 ns         3.23 ns    219052192
E_update_weak                           3.15 ns         3.14 ns    219052192
E_update_weak                           4.12 ns         4.12 ns    219052192
E_update_weak                           3.22 ns         3.22 ns    219052192
E_update_weak                           3.19 ns         3.15 ns    219052192
E_update_weak                           3.20 ns         3.18 ns    219052192
E_update_weak                           3.15 ns         3.14 ns    219052192
E_update_weak                           3.20 ns         3.18 ns    219052192
E_update_weak                           3.24 ns         3.23 ns    219052192
E_update_weak                           3.21 ns         3.20 ns    219052192
E_update_weak                           3.25 ns         3.24 ns    219052192
E_update_weak                           3.14 ns         3.14 ns    219052192
E_update_weak                           3.16 ns         3.15 ns    219052192
E_update_weak                           3.14 ns         3.13 ns    219052192
E_update_weak                           3.15 ns         3.14 ns    219052192
E_update_weak                           3.18 ns         3.18 ns    219052192
E_update_weak                           3.23 ns         3.22 ns    219052192
E_update_weak                           3.25 ns         3.25 ns    219052192
E_update_weak_mean                      3.22 ns         3.21 ns           50
E_update_weak_median                    3.20 ns         3.19 ns           50
E_update_weak_stddev                   0.138 ns        0.139 ns           50
