2020-08-09 20:48:24
Running ../release/bin/pubsub
Run on (2 X 1598.84 MHz CPU s)
CPU Caches:
  L1 Data 32K (x2)
  L1 Instruction 32K (x2)
  L2 Unified 256K (x2)
  L3 Unified 3072K (x2)
Load Average: 1.02, 0.94, 0.67
----------------------------------------------------------------------------
Benchmark                                  Time             CPU   Iterations
D_unsubscribe_subscription        14367896621483 ns   103800646542 ns            1
D_unsubscribe_subscription        14367931099725 ns   103835137145 ns            1
D_unsubscribe_subscription        14367946866255 ns   103850904896 ns            1
D_unsubscribe_subscription        14367981129760 ns   103885172583 ns            1
D_unsubscribe_subscription        14367997094336 ns   103900962916 ns            1
D_unsubscribe_subscription        14368032635696 ns   103936589272 ns            1
D_unsubscribe_subscription        14368048561892 ns   103952307026 ns            1
D_unsubscribe_subscription        14368082945143 ns   103986554409 ns            1
D_unsubscribe_subscription        14368099291552 ns   104003030863 ns            1
D_unsubscribe_subscription        14368132363106 ns   104036053711 ns            1
D_unsubscribe_subscription        14368149517916 ns   104053240225 ns            1
D_unsubscribe_subscription        14368182970183 ns   104086538095 ns            1
D_unsubscribe_subscription        14368200545615 ns   104104200036 ns            1
D_unsubscribe_subscription        14368232496906 ns   104136135410 ns            1
D_unsubscribe_subscription        14368250070529 ns   104153719722 ns            1
D_unsubscribe_subscription        14368283378443 ns   104186937255 ns            1
D_unsubscribe_subscription        14368300575876 ns   104204183063 ns            1
D_unsubscribe_subscription        14368333609311 ns   104237198680 ns            1
D_unsubscribe_subscription_mean   14367710666731 ns   103614843503 ns           50
D_unsubscribe_subscription_median 14367708497191 ns   103612793046 ns           50
D_unsubscribe_subscription_stddev  368638031 ns    368279763 ns           50
E_update_subscription                   2.97 ns         2.97 ns    233156797
E_update_subscription                   2.98 ns         2.97 ns    233156797
E_update_subscription                   2.99 ns         2.98 ns    233156797
E_update_subscription                   2.97 ns         2.97 ns    233156797
E_update_subscription                   2.99 ns         2.99 ns    233156797
E_update_subscription                   2.96 ns         2.96 ns    233156797
E_update_subscription                   2.98 ns         2.98 ns    233156797
E_update_subscription                   2.98 ns         2.97 ns    233156797
E_update_subscription                   2.97 ns         2.96 ns    233156797
E_update_subscription                   2.96 ns         2.95 ns    233156797
E_update_subscription                   2.96 ns         2.95 ns    233156797
E_update_subscription                   2.97 ns         2.97 ns    233156797
E_update_subscription                   3.02 ns         3.02 ns    233156797
E_update_subscription                   3.00 ns         3.00 ns    233156797
E_update_subscription                   2.98 ns         2.97 ns    233156797
E_update_subscription                   2.98 ns         2.97 ns    233156797
E_update_subscription                   2.99 ns         2.99 ns    233156797
E_update_subscription                   3.03 ns         3.03 ns    233156797
E_update_subscription                   3.50 ns         3.49 ns    233156797
E_update_subscription                   3.06 ns         3.06 ns    233156797
E_update_subscription                   3.09 ns         3.09 ns    233156797
E_update_subscription                   2.99 ns         2.98 ns    233156797
E_update_subscription                   2.99 ns         2.98 ns    233156797
E_update_subscription                   3.04 ns         3.03 ns    233156797
E_update_subscription                   2.96 ns         2.96 ns    233156797
E_update_subscription                   2.97 ns         2.96 ns    233156797
E_update_subscription                   2.99 ns         2.97 ns    233156797
E_update_subscription                   3.01 ns         2.99 ns    233156797
E_update_subscription                   2.98 ns         2.96 ns    233156797
E_update_subscription                   2.97 ns         2.95 ns    233156797
E_update_subscription                   2.98 ns         2.97 ns    233156797
E_update_subscription                   3.02 ns         3.01 ns    233156797
E_update_subscription                   3.03 ns         3.01 ns    233156797
E_update_subscription                   2.99 ns         2.97 ns    233156797
E_update_subscription                   2.96 ns         2.95 ns    233156797
E_update_subscription                   2.95 ns         2.94 ns    233156797
E_update_subscription                   2.98 ns         2.97 ns    233156797
E_update_subscription                   3.01 ns         3.00 ns    233156797
E_update_subscription                   2.99 ns         2.98 ns    233156797
E_update_subscription                   2.97 ns         2.97 ns    233156797
E_update_subscription                   3.11 ns         3.10 ns    233156797
E_update_subscription                   3.01 ns         3.00 ns    233156797
E_update_subscription                   3.03 ns         3.03 ns    233156797
E_update_subscription                   3.00 ns         2.99 ns    233156797
E_update_subscription                   3.03 ns         3.02 ns    233156797
E_update_subscription                   2.95 ns         2.94 ns    233156797
E_update_subscription                   3.00 ns         2.99 ns    233156797
E_update_subscription                   2.99 ns         2.99 ns    233156797
E_update_subscription                   2.94 ns         2.94 ns    233156797
E_update_subscription                   2.97 ns         2.97 ns    233156797
E_update_subscription_mean              3.00 ns         3.00 ns           50
E_update_subscription_median            2.99 ns         2.98 ns           50
E_update_subscription_stddev           0.079 ns        0.079 ns           50
A_create_weak                         679767 ns       678770 ns          927
A_create_weak                         697284 ns       696144 ns          927
A_create_weak                         680748 ns       679775 ns          927
A_create_weak                         684186 ns       682680 ns          927
A_create_weak                         703226 ns       701891 ns          927
A_create_weak                         693017 ns       691225 ns          927
A_create_weak                         682585 ns       681724 ns          927
A_create_weak                         688706 ns       687545 ns          927
A_create_weak                         693921 ns       692627 ns          927
A_create_weak                         681068 ns       680211 ns          927
A_create_weak                         713382 ns       710715 ns          927
A_create_weak                         692169 ns       690648 ns          927
A_create_weak                         681217 ns       678260 ns          927
A_create_weak                         690384 ns       688107 ns          927
A_create_weak                         695550 ns       693161 ns          927
A_create_weak                         694331 ns       691958 ns          927
A_create_weak                         695119 ns       691782 ns          927
A_create_weak                         705279 ns       704255 ns          927
A_create_weak                         710724 ns       709289 ns          927
A_create_weak                         695518 ns       695018 ns          927
A_create_weak                         691034 ns       688315 ns          927
A_create_weak                         690179 ns       688889 ns          927
A_create_weak                         682746 ns       681900 ns          927
A_create_weak                         689381 ns       688608 ns          927
A_create_weak                         690592 ns       689113 ns          927
A_create_weak                         693084 ns       691629 ns          927
A_create_weak                         685261 ns       684791 ns          927
A_create_weak                         682501 ns       681904 ns          927
A_create_weak                         676750 ns       676210 ns          927
A_create_weak                         684366 ns       683647 ns          927
A_create_weak                         704611 ns       702913 ns          927
A_create_weak                         692916 ns       691728 ns          927
A_create_weak                         703105 ns       701833 ns          927
A_create_weak                         685777 ns       685127 ns          927
A_create_weak                         681416 ns       680731 ns          927
A_create_weak                         690299 ns       689732 ns          927
A_create_weak                         685145 ns       684521 ns          927
A_create_weak                         682972 ns       682268 ns          927
A_create_weak                         682885 ns       682434 ns          927
A_create_weak                         695297 ns       694762 ns          927
A_create_weak                         687273 ns       686038 ns          927
A_create_weak                         685087 ns       684487 ns          927
A_create_weak                         687201 ns       686928 ns          927
A_create_weak                         684658 ns       684108 ns          927
A_create_weak                         677125 ns       676576 ns          927
A_create_weak                         691800 ns       691547 ns          927
A_create_weak                         720233 ns       719572 ns          927
A_create_weak                         704905 ns       704086 ns          927
A_create_weak                         691092 ns       690481 ns          927
A_create_weak                         697441 ns       696832 ns          927
A_create_weak_mean                    691106 ns       689950 ns           50
A_create_weak_median                  690342 ns       688748 ns           50
A_create_weak_stddev                    9440 ns         9270 ns           50
B_destruct_weak                   14435822763206 ns   171586507205 ns            1
B_destruct_weak                   14435823972985 ns   171587699250 ns            1
B_destruct_weak                   14435824879084 ns   171588605336 ns            1
B_destruct_weak                   14435825569476 ns   171589294288 ns            1
B_destruct_weak                   14435826313960 ns   171590030988 ns            1
B_destruct_weak                   14435827148281 ns   171590876012 ns            1
B_destruct_weak                   14435828018584 ns   171591745681 ns            1
B_destruct_weak                   14435828862893 ns   171592589161 ns            1
B_destruct_weak                   14435829598843 ns   171593322836 ns            1
B_destruct_weak                   14435830374679 ns   171594101793 ns            1
B_destruct_weak                   14435831211468 ns   171594939865 ns            1
B_destruct_weak                   14435832052359 ns   171595815099 ns            1
B_destruct_weak                   14435832972815 ns   171596703009 ns            1
B_destruct_weak                   14435833822533 ns   171597552653 ns            1
B_destruct_weak                   14435834529828 ns   171598260371 ns            1
B_destruct_weak                   14435835302298 ns   171599033303 ns            1
B_destruct_weak                   14435836185919 ns   171599891368 ns            1
B_destruct_weak                   14435836905417 ns   171600634424 ns            1
B_destruct_weak                   14435837590615 ns   171601357693 ns            1
B_destruct_weak                   14435838381109 ns   171602111728 ns            1
B_destruct_weak                   14435839213536 ns   171602940134 ns            1
B_destruct_weak                   14435840124474 ns   171603853815 ns            1
B_destruct_weak                   14435841016447 ns   171604745794 ns            1
B_destruct_weak                   14435841700282 ns   171605470041 ns            1
B_destruct_weak                   14435842459427 ns   171606190454 ns            1
B_destruct_weak                   14435843276441 ns   171607005831 ns            1
B_destruct_weak                   14435844137982 ns   171607868013 ns            1
B_destruct_weak                   14435844873146 ns   171608596499 ns            1
B_destruct_weak                   14435845646065 ns   171609376505 ns            1
B_destruct_weak                   14435846377516 ns   171610107248 ns            1
B_destruct_weak                   14435847325796 ns   171611058697 ns            1
B_destruct_weak                   14435848183970 ns   171611916418 ns            1
B_destruct_weak                   14435849134592 ns   171612862053 ns            1
B_destruct_weak                   14435850126830 ns   171613853755 ns            1
B_destruct_weak                   14435851094077 ns   171614824699 ns            1
B_destruct_weak                   14435852127447 ns   171615856361 ns            1
B_destruct_weak                   14435853059643 ns   171616789172 ns            1
B_destruct_weak                   14435853879850 ns   171617607521 ns            1
B_destruct_weak                   14435854397666 ns   171618124631 ns            1
B_destruct_weak                   14435855010707 ns   171618738392 ns            1
B_destruct_weak                   14435855512783 ns   171619239630 ns            1
B_destruct_weak                   14435856188445 ns   171619916907 ns            1
B_destruct_weak                   14435856693818 ns   171620421443 ns            1
B_destruct_weak                   14435857270572 ns   171620999274 ns            1
B_destruct_weak                   14435857799535 ns   171621527118 ns            1
B_destruct_weak                   14435858358544 ns   171622084065 ns            1
B_destruct_weak                   14435858975265 ns   171622702843 ns            1
B_destruct_weak                   14435859531405 ns   171623257597 ns            1
B_destruct_weak                   14435860192778 ns   171623921931 ns            1
B_destruct_weak                   14435860750734 ns   171624478267 ns            1
B_destruct_weak_mean              14435842817922 ns   171606548143 ns           50
B_destruct_weak_median            14435842867934 ns   171606598142 ns           50
B_destruct_weak_stddev              11556949 ns     11559055 ns           50
C_subscribe_weak                  14435878421806 ns   171641647167 ns            1
C_subscribe_weak                  14435896221100 ns   171659440214 ns            1
C_subscribe_weak                  14435910767707 ns   171673829796 ns            1
C_subscribe_weak                  14435925593794 ns   171688665231 ns            1
C_subscribe_weak                  14435942682068 ns   171705749668 ns            1
C_subscribe_weak                  14435957302444 ns   171720368604 ns            1
C_subscribe_weak                  14435968985437 ns   171732050486 ns            1
C_subscribe_weak                  14435984812410 ns   171747852916 ns            1
C_subscribe_weak                  14436001850461 ns   171764874925 ns            1
C_subscribe_weak                  14436014031189 ns   171777040941 ns            1
C_subscribe_weak                  14436028636510 ns   171791646036 ns            1
C_subscribe_weak                  14436044354648 ns   171807358988 ns            1
C_subscribe_weak                  14436058598908 ns   171821606444 ns            1
C_subscribe_weak                  14436071047569 ns   171834014431 ns            1
C_subscribe_weak                  14436087489867 ns   171850449863 ns            1
C_subscribe_weak                  14436103943842 ns   171866772712 ns            1
C_subscribe_weak                  14436115688122 ns   171878645870 ns            1
C_subscribe_weak                  14436130956988 ns   171893901499 ns            1
C_subscribe_weak                  14436147025345 ns   171909857904 ns            1
C_subscribe_weak                  14436160456541 ns   171923288947 ns            1
C_subscribe_weak                  14436172887762 ns   171935729481 ns            1
C_subscribe_weak                  14436189841308 ns   171952670281 ns            1
C_subscribe_weak                  14436205278808 ns   171968077036 ns            1
C_subscribe_weak                  14436216887879 ns   171979720217 ns            1
C_subscribe_weak                  14436231860181 ns   171994699926 ns            1
C_subscribe_weak                  14436247506178 ns   172010343247 ns            1
C_subscribe_weak                  14436260671294 ns   172023486279 ns            1
C_subscribe_weak                  14436273577650 ns   172036403269 ns            1
C_subscribe_weak                  14436289485727 ns   172052310104 ns            1
C_subscribe_weak                  14436307844858 ns   172070663872 ns            1
C_subscribe_weak                  14436320826676 ns   172083647116 ns            1
C_subscribe_weak                  14436336994488 ns   172099811414 ns            1
C_subscribe_weak                  14436353023625 ns   172115836317 ns            1
C_subscribe_weak                  14436364694876 ns   172127507382 ns            1
C_subscribe_weak                  14436378655906 ns   172141480043 ns            1
C_subscribe_weak                  14436394514013 ns   172157315459 ns            1
C_subscribe_weak                  14436408635439 ns   172171383833 ns            1
C_subscribe_weak                  14436420609495 ns   172183362412 ns            1
C_subscribe_weak                  14436437446846 ns   172200199204 ns            1
C_subscribe_weak                  14436453489922 ns   172216239452 ns            1
C_subscribe_weak                  14436464934466 ns   172227677961 ns            1
C_subscribe_weak                  14436480315397 ns   172243046578 ns            1
C_subscribe_weak                  14436496897158 ns   172259576570 ns            1
C_subscribe_weak                  14436510335224 ns   172273008138 ns            1
C_subscribe_weak                  14436522791564 ns   172285462940 ns            1
C_subscribe_weak                  14436536831884 ns   172299498758 ns            1
C_subscribe_weak                  14436552961587 ns   172315629429 ns            1
C_subscribe_weak                  14436564715276 ns   172327375128 ns            1
C_subscribe_weak                  14436578737333 ns   172341383793 ns            1
C_subscribe_weak                  14436595200644 ns   172357842638 ns            1
C_subscribe_weak_mean             14436239946404 ns   172002809018 ns           50
C_subscribe_weak_median           14436239683179 ns   172002521586 ns           50
C_subscribe_weak_stddev            212352871 ns    212211391 ns           50
D_unsubscribe_weak                14436646485804 ns   172408517618 ns            1
D_unsubscribe_weak                14436685669606 ns   172447668478 ns            1
D_unsubscribe_weak                14436702688237 ns   172464714999 ns            1
D_unsubscribe_weak                14436733154577 ns   172495166658 ns            1
D_unsubscribe_weak                14436753052987 ns   172515079886 ns            1
D_unsubscribe_weak                14436783344848 ns   172545357300 ns            1
D_unsubscribe_weak                14436804976769 ns   172566744988 ns            1
D_unsubscribe_weak                14436834206441 ns   172596085554 ns            1
D_unsubscribe_weak                14436850396782 ns   172612292662 ns            1
D_unsubscribe_weak                14436884749971 ns   172646641953 ns            1
D_unsubscribe_weak                14436903893249 ns   172665689855 ns            1
D_unsubscribe_weak                14436934520098 ns   172696312151 ns            1
D_unsubscribe_weak                14436955822338 ns   172717648494 ns            1
D_unsubscribe_weak                14436984249879 ns   172746057715 ns            1
D_unsubscribe_weak                14437007228708 ns   172768726215 ns            1
D_unsubscribe_weak                14437035341623 ns   172796839899 ns            1
D_unsubscribe_weak                14437059001739 ns   172820562208 ns            1
D_unsubscribe_weak                14437086204479 ns   172847766562 ns            1
D_unsubscribe_weak                14437114023538 ns   172875161404 ns            1
D_unsubscribe_weak                14437137576407 ns   172898914250 ns            1
D_unsubscribe_weak                14437163894449 ns   172925251659 ns            1
D_unsubscribe_weak                14437188604064 ns   172949884240 ns            1
D_unsubscribe_weak                14437215746546 ns   172977073358 ns            1
D_unsubscribe_weak                14437238570983 ns   172999883583 ns            1
D_unsubscribe_weak                14437267353682 ns   173028682338 ns            1
D_unsubscribe_weak                14437288804108 ns   173050107619 ns            1
D_unsubscribe_weak                14437318352814 ns   173079652262 ns            1
D_unsubscribe_weak                14437338797233 ns   173100149175 ns            1
D_unsubscribe_weak                14437369372084 ns   173130687435 ns            1
D_unsubscribe_weak                14437389930501 ns   173151229649 ns            1
D_unsubscribe_weak                14437420650848 ns   173181962675 ns            1
D_unsubscribe_weak                14437440855669 ns   173202113560 ns            1
D_unsubscribe_weak                14437472150470 ns   173233447567 ns            1
D_unsubscribe_weak                14437490319472 ns   173251595689 ns            1
D_unsubscribe_weak                14437527606825 ns   173288757849 ns            1
D_unsubscribe_weak                14437542126352 ns   173303380086 ns            1
D_unsubscribe_weak                14437576479210 ns   173337666226 ns            1
D_unsubscribe_weak                14437592217769 ns   173353423394 ns            1
D_unsubscribe_weak                14437629185792 ns   173390288002 ns            1
D_unsubscribe_weak                14437644988825 ns   173406137909 ns            1
D_unsubscribe_weak                14437680068583 ns   173441214551 ns            1
D_unsubscribe_weak                14437695637184 ns   173456767550 ns            1
D_unsubscribe_weak                14437729912586 ns   173491049848 ns            1
D_unsubscribe_weak                14437745270217 ns   173506406264 ns            1
D_unsubscribe_weak                14437779245505 ns   173539871425 ns            1
D_unsubscribe_weak                14437795047250 ns   173555927012 ns            1
D_unsubscribe_weak                14437830062878 ns   173590907946 ns            1
D_unsubscribe_weak                14437846116692 ns   173606979778 ns            1
D_unsubscribe_weak                14437880793842 ns   173641655273 ns            1
D_unsubscribe_weak                14437896942707 ns   173657714750 ns            1
D_unsubscribe_weak_mean           14437277833864 ns   173039236350 ns           50
D_unsubscribe_weak_median         14437278078895 ns   173039394979 ns           50
D_unsubscribe_weak_stddev          371954603 ns    371602165 ns           50
E_update_weak                           2.99 ns         2.99 ns    233983316
E_update_weak                           2.98 ns         2.97 ns    233983316
E_update_weak                           2.98 ns         2.98 ns    233983316
E_update_weak                           2.94 ns         2.94 ns    233983316
E_update_weak                           2.99 ns         2.98 ns    233983316
E_update_weak                           2.97 ns         2.97 ns    233983316
E_update_weak                           3.03 ns         3.02 ns    233983316
E_update_weak                           3.05 ns         3.04 ns    233983316
E_update_weak                           2.99 ns         2.98 ns    233983316
E_update_weak                           2.98 ns         2.98 ns    233983316
E_update_weak                           2.98 ns         2.97 ns    233983316
E_update_weak                           3.02 ns         3.01 ns    233983316
E_update_weak                           3.01 ns         3.01 ns    233983316
E_update_weak                           2.97 ns         2.97 ns    233983316
E_update_weak                           2.98 ns         2.97 ns    233983316
E_update_weak                           2.99 ns         2.99 ns    233983316
E_update_weak                           3.00 ns         2.99 ns    233983316
E_update_weak                           2.98 ns         2.98 ns    233983316
E_update_weak                           3.01 ns         3.00 ns    233983316
E_update_weak                           2.96 ns         2.96 ns    233983316
E_update_weak                           2.99 ns         2.98 ns    233983316
E_update_weak                           2.97 ns         2.96 ns    233983316
E_update_weak                           2.98 ns         2.98 ns    233983316
E_update_weak                           2.99 ns         2.99 ns    233983316
E_update_weak                           2.98 ns         2.98 ns    233983316
E_update_weak                           2.99 ns         2.99 ns    233983316
E_update_weak                           2.94 ns         2.94 ns    233983316
E_update_weak                           3.33 ns         3.33 ns    233983316
E_update_weak                           3.06 ns         3.02 ns    233983316
E_update_weak                           3.71 ns         3.68 ns    233983316
E_update_weak                           3.02 ns         3.01 ns    233983316
E_update_weak                           2.97 ns         2.96 ns    233983316
E_update_weak                           2.98 ns         2.98 ns    233983316
E_update_weak                           2.96 ns         2.95 ns    233983316
E_update_weak                           2.94 ns         2.94 ns    233983316
E_update_weak                           2.96 ns         2.96 ns    233983316
E_update_weak                           2.97 ns         2.96 ns    233983316
E_update_weak                           2.94 ns         2.94 ns    233983316
E_update_weak                           3.00 ns         2.99 ns    233983316
E_update_weak                           2.96 ns         2.95 ns    233983316
E_update_weak                           2.94 ns         2.93 ns    233983316
E_update_weak                           2.97 ns         2.96 ns    233983316
E_update_weak                           2.97 ns         2.97 ns    233983316
E_update_weak                           2.97 ns         2.97 ns    233983316
E_update_weak                           2.95 ns         2.95 ns    233983316
E_update_weak                           2.96 ns         2.96 ns    233983316
E_update_weak                           2.96 ns         2.95 ns    233983316
E_update_weak                           2.98 ns         2.98 ns    233983316
E_update_weak                           3.01 ns         3.01 ns    233983316
E_update_weak                           3.06 ns         3.04 ns    233983316
E_update_weak_mean                      3.00 ns         3.00 ns           50
E_update_weak_median                    2.98 ns         2.98 ns           50
E_update_weak_stddev                   0.117 ns        0.113 ns           50
