2020-08-09 20:44:54
Running ../release/bin/pubsub
Run on (2 X 1598.84 MHz CPU s)
CPU Caches:
  L1 Data 32K (x2)
  L1 Instruction 32K (x2)
  L2 Unified 256K (x2)
  L3 Unified 3072K (x2)
Load Average: 0.99, 0.83, 0.57
----------------------------------------------------------------------------
Benchmark                                  Time             CPU   Iterations
B_destruct_legacy                 14087435138597 ns   34249190473 ns            1
B_destruct_legacy                 14087435988386 ns   34250038054 ns            1
B_destruct_legacy                 14087436729695 ns   34250777979 ns            1
B_destruct_legacy                 14087437395793 ns   34251444826 ns            1
B_destruct_legacy                 14087438069018 ns   34252122162 ns            1
B_destruct_legacy                 14087438918228 ns   34252967085 ns            1
B_destruct_legacy                 14087439654354 ns   34253774278 ns            1
B_destruct_legacy                 14087440438791 ns   34254487923 ns            1
B_destruct_legacy                 14087441209792 ns   34255258224 ns            1
B_destruct_legacy                 14087442085696 ns   34256098849 ns            1
B_destruct_legacy                 14087442831204 ns   34256881038 ns            1
B_destruct_legacy                 14087443522550 ns   34257571645 ns            1
B_destruct_legacy                 14087444235932 ns   34258284554 ns            1
B_destruct_legacy                 14087445009495 ns   34259059770 ns            1
B_destruct_legacy                 14087445840962 ns   34259889392 ns            1
B_destruct_legacy                 14087446536835 ns   34260585097 ns            1
B_destruct_legacy                 14087447232488 ns   34261281240 ns            1
B_destruct_legacy                 14087448119330 ns   34262172236 ns            1
B_destruct_legacy                 14087449142099 ns   34263193222 ns            1
B_destruct_legacy                 14087449926834 ns   34263976300 ns            1
B_destruct_legacy                 14087450605404 ns   34264655447 ns            1
B_destruct_legacy                 14087451278077 ns   34265327175 ns            1
B_destruct_legacy                 14087452115147 ns   34266163965 ns            1
B_destruct_legacy                 14087452744191 ns   34266791445 ns            1
B_destruct_legacy                 14087453337122 ns   34267387316 ns            1
B_destruct_legacy                 14087453918422 ns   34267969353 ns            1
B_destruct_legacy                 14087454409056 ns   34268458332 ns            1
B_destruct_legacy                 14087455132952 ns   34269185802 ns            1
B_destruct_legacy                 14087455646199 ns   34269697420 ns            1
B_destruct_legacy                 14087456177129 ns   34270226728 ns            1
B_destruct_legacy                 14087456776401 ns   34270827290 ns            1
B_destruct_legacy                 14087457307662 ns   34271357311 ns            1
B_destruct_legacy                 14087457893002 ns   34271944013 ns            1
B_destruct_legacy                 14087458421244 ns   34272471152 ns            1
B_destruct_legacy_mean            14087441361943 ns   34255415411 ns           50
B_destruct_legacy_median          14087441647744 ns   34255678536 ns           50
B_destruct_legacy_stddev            10966935 ns     10962331 ns           50
C_subscribe_legacy                14087483757165 ns   34295602789 ns            1
C_subscribe_legacy                14087502541576 ns   34314282572 ns            1
C_subscribe_legacy                14087514119947 ns   34325863442 ns            1
C_subscribe_legacy                14087529001628 ns   34340749844 ns            1
C_subscribe_legacy                14087545582205 ns   34357329169 ns            1
C_subscribe_legacy                14087559080684 ns   34370827256 ns            1
C_subscribe_legacy                14087571207385 ns   34382956418 ns            1
C_subscribe_legacy                14087586989320 ns   34398720474 ns            1
C_subscribe_legacy                14087602650294 ns   34414382461 ns            1
C_subscribe_legacy                14087613992896 ns   34425718751 ns            1
C_subscribe_legacy                14087627788443 ns   34439523138 ns            1
C_subscribe_legacy                14087643266737 ns   34454995575 ns            1
C_subscribe_legacy                14087657400963 ns   34469131410 ns            1
C_subscribe_legacy                14087668583403 ns   34480312421 ns            1
C_subscribe_legacy                14087686323638 ns   34497521042 ns            1
C_subscribe_legacy                14087702889018 ns   34514078569 ns            1
C_subscribe_legacy                14087714522257 ns   34525558541 ns            1
C_subscribe_legacy                14087728597514 ns   34539636103 ns            1
C_subscribe_legacy                14087744229069 ns   34555260589 ns            1
C_subscribe_legacy                14087757913568 ns   34568945564 ns            1
C_subscribe_legacy                14087769356875 ns   34580346304 ns            1
C_subscribe_legacy                14087784828503 ns   34595824415 ns            1
C_subscribe_legacy                14087800287326 ns   34611271696 ns            1
C_subscribe_legacy                14087812939021 ns   34623607286 ns            1
C_subscribe_legacy                14087826266037 ns   34636941429 ns            1
C_subscribe_legacy                14087841862071 ns   34652538936 ns            1
C_subscribe_legacy                14087856224272 ns   34666888717 ns            1
C_subscribe_legacy                14087867609275 ns   34678276987 ns            1
C_subscribe_legacy                14087882923643 ns   34693599114 ns            1
C_subscribe_legacy                14087898465619 ns   34709133387 ns            1
C_subscribe_legacy                14087910986540 ns   34721650189 ns            1
C_subscribe_legacy                14087923916574 ns   34734588242 ns            1
C_subscribe_legacy                14087939544959 ns   34750212548 ns            1
C_subscribe_legacy                14087954476993 ns   34765145102 ns            1
C_subscribe_legacy                14087965737815 ns   34776405766 ns            1
C_subscribe_legacy                14087980464818 ns   34791120654 ns            1
C_subscribe_legacy                14087996085559 ns   34806737694 ns            1
C_subscribe_legacy                14088009329563 ns   34819979702 ns            1
C_subscribe_legacy                14088021110926 ns   34831767390 ns            1
C_subscribe_legacy                14088036713165 ns   34847373297 ns            1
C_subscribe_legacy                14088052241818 ns   34862891462 ns            1
C_subscribe_legacy                14088063667017 ns   34874315727 ns            1
C_subscribe_legacy                14088077362438 ns   34888018710 ns            1
C_subscribe_legacy                14088093176953 ns   34903827242 ns            1
C_subscribe_legacy                14088107177045 ns   34917828013 ns            1
C_subscribe_legacy                14088118391548 ns   34929043343 ns            1
C_subscribe_legacy                14088133736389 ns   34944394358 ns            1
C_subscribe_legacy                14088149258352 ns   34959910265 ns            1
C_subscribe_legacy                14088161857464 ns   34972330339 ns            1
C_subscribe_legacy                14088175923962 ns   34986386082 ns            1
C_subscribe_legacy_mean           14087833047205 ns   34644075010 ns           50
C_subscribe_legacy_median         14087834064054 ns   34644740182 ns           50
C_subscribe_legacy_stddev          204951597 ns    204517769 ns           50
D_unsubscribe_legacy              14088235710317 ns   35045034669 ns            1
D_unsubscribe_legacy              14088256387398 ns   35066204875 ns            1
D_unsubscribe_legacy              14088285365451 ns   35095043396 ns            1
D_unsubscribe_legacy              14088307339079 ns   35117047116 ns            1
D_unsubscribe_legacy              14088334989462 ns   35144245402 ns            1
D_unsubscribe_legacy              14088357399491 ns   35166745173 ns            1
D_unsubscribe_legacy              14088384222149 ns   35193624152 ns            1
D_unsubscribe_legacy              14088407581376 ns   35216996923 ns            1
D_unsubscribe_legacy              14088434548103 ns   35243949076 ns            1
D_unsubscribe_legacy              14088458334287 ns   35267749553 ns            1
D_unsubscribe_legacy              14088484899243 ns   35294301274 ns            1
D_unsubscribe_legacy              14088508665155 ns   35318080902 ns            1
D_unsubscribe_legacy              14088535513411 ns   35344919594 ns            1
D_unsubscribe_legacy              14088559115511 ns   35368532002 ns            1
D_unsubscribe_legacy              14088586003701 ns   35395230351 ns            1
D_unsubscribe_legacy              14088610327309 ns   35419655664 ns            1
D_unsubscribe_legacy              14088639435354 ns   35448709112 ns            1
D_unsubscribe_legacy              14088674653406 ns   35483960012 ns            1
D_unsubscribe_legacy              14088689465169 ns   35498756768 ns            1
D_unsubscribe_legacy              14088723095654 ns   35531402570 ns            1
D_unsubscribe_legacy              14088739627444 ns   35548426318 ns            1
D_unsubscribe_legacy              14088772152494 ns   35580912252 ns            1
D_unsubscribe_legacy              14088789559304 ns   35598246082 ns            1
D_unsubscribe_legacy              14088827356131 ns   35636101896 ns            1
D_unsubscribe_legacy              14088845808382 ns   35653459716 ns            1
D_unsubscribe_legacy              14088884361073 ns   35692549216 ns            1
D_unsubscribe_legacy              14088902379622 ns   35710579063 ns            1
D_unsubscribe_legacy              14088937800157 ns   35745989476 ns            1
D_unsubscribe_legacy              14088962435738 ns   35770637087 ns            1
D_unsubscribe_legacy              14088992311856 ns   35800495746 ns            1
D_unsubscribe_legacy              14089022543594 ns   35830750968 ns            1
D_unsubscribe_legacy              14089055227841 ns   35863424476 ns            1
D_unsubscribe_legacy              14089085408667 ns   35893348992 ns            1
D_unsubscribe_legacy              14089106268020 ns   35914355505 ns            1
D_unsubscribe_legacy              14089138984500 ns   35947044916 ns            1
D_unsubscribe_legacy              14089165052849 ns   35973130013 ns            1
D_unsubscribe_legacy              14089194623470 ns   36002696744 ns            1
D_unsubscribe_legacy              14089234820027 ns   36041990766 ns            1
D_unsubscribe_legacy              14089244523936 ns   36052144850 ns            1
D_unsubscribe_legacy              14089278824248 ns   36086442067 ns            1
D_unsubscribe_legacy              14089294357287 ns   36101970234 ns            1
D_unsubscribe_legacy              14089330587410 ns   36138204691 ns            1
D_unsubscribe_legacy              14089350433231 ns   36156594271 ns            1
D_unsubscribe_legacy              14089382156852 ns   36189038252 ns            1
D_unsubscribe_legacy              14089398784627 ns   36205735303 ns            1
D_unsubscribe_legacy              14089433008104 ns   36239856547 ns            1
D_unsubscribe_legacy              14089450214699 ns   36257088485 ns            1
D_unsubscribe_legacy              14089482926579 ns   36289550913 ns            1
D_unsubscribe_legacy              14089500102993 ns   36306862416 ns            1
D_unsubscribe_legacy              14089532682892 ns   36339433666 ns            1
D_unsubscribe_legacy_mean         14088876167501 ns   35684544990 ns           50
D_unsubscribe_legacy_median       14088865084728 ns   35673004466 ns           50
D_unsubscribe_legacy_stddev        392129802 ns    391185430 ns           50
E_update_legacy                         3.09 ns         3.09 ns    224176404
E_update_legacy                         3.10 ns         3.10 ns    224176404
E_update_legacy                         3.19 ns         3.19 ns    224176404
E_update_legacy                         3.13 ns         3.12 ns    224176404
E_update_legacy                         3.08 ns         3.08 ns    224176404
E_update_legacy                         3.07 ns         3.06 ns    224176404
E_update_legacy                         3.08 ns         3.08 ns    224176404
E_update_legacy                         3.08 ns         3.08 ns    224176404
E_update_legacy                         3.08 ns         3.07 ns    224176404
E_update_legacy                         3.09 ns         3.08 ns    224176404
E_update_legacy                         3.06 ns         3.05 ns    224176404
E_update_legacy                         3.01 ns         3.01 ns    224176404
E_update_legacy                         3.17 ns         3.16 ns    224176404
E_update_legacy                         3.04 ns         3.03 ns    224176404
E_update_legacy                         3.13 ns         3.13 ns    224176404
E_update_legacy                         3.09 ns         3.08 ns    224176404
E_update_legacy                         3.12 ns         3.11 ns    224176404
E_update_legacy                         3.04 ns         3.04 ns    224176404
E_update_legacy                         3.00 ns         3.00 ns    224176404
E_update_legacy                         3.02 ns         3.01 ns    224176404
E_update_legacy                         3.07 ns         3.06 ns    224176404
E_update_legacy                         3.10 ns         3.09 ns    224176404
E_update_legacy                         3.02 ns         3.02 ns    224176404
E_update_legacy                         3.00 ns         3.00 ns    224176404
E_update_legacy                         3.01 ns         3.01 ns    224176404
E_update_legacy                         3.05 ns         3.05 ns    224176404
E_update_legacy                         3.01 ns         3.01 ns    224176404
E_update_legacy                         3.00 ns         2.99 ns    224176404
E_update_legacy                         2.99 ns         2.99 ns    224176404
E_update_legacy                         3.01 ns         3.01 ns    224176404
E_update_legacy                         3.03 ns         3.03 ns    224176404
E_update_legacy                         3.02 ns         3.02 ns    224176404
E_update_legacy                         2.99 ns         2.99 ns    224176404
E_update_legacy                         2.99 ns         2.98 ns    224176404
E_update_legacy                         3.01 ns         2.99 ns    224176404
E_update_legacy                         3.09 ns         3.06 ns    224176404
E_update_legacy                         3.10 ns         3.07 ns    224176404
E_update_legacy                         3.07 ns         3.04 ns    224176404
E_update_legacy                         3.02 ns         3.01 ns    224176404
E_update_legacy                         3.09 ns         3.06 ns    224176404
E_update_legacy                         3.09 ns         3.09 ns    224176404
E_update_legacy                         3.03 ns         3.02 ns    224176404
E_update_legacy                         3.02 ns         3.02 ns    224176404
E_update_legacy                         2.97 ns         2.97 ns    224176404
E_update_legacy                         3.02 ns         3.02 ns    224176404
E_update_legacy                         2.98 ns         2.98 ns    224176404
E_update_legacy                         3.01 ns         3.01 ns    224176404
E_update_legacy                         3.02 ns         3.02 ns    224176404
E_update_legacy                         3.04 ns         3.04 ns    224176404
E_update_legacy                         3.01 ns         3.01 ns    224176404
E_update_legacy_mean                    3.05 ns         3.04 ns           50
E_update_legacy_median                  3.04 ns         3.03 ns           50
E_update_legacy_stddev                 0.050 ns        0.048 ns           50
A_create_subscription                 661581 ns       656660 ns          986
A_create_subscription                 657273 ns       655944 ns          986
A_create_subscription                 665945 ns       664609 ns          986
A_create_subscription                 667019 ns       666257 ns          986
A_create_subscription                 668258 ns       667589 ns          986
A_create_subscription                 663500 ns       662425 ns          986
A_create_subscription                 658000 ns       657588 ns          986
A_create_subscription                 661458 ns       660726 ns          986
A_create_subscription                 662687 ns       661949 ns          986
A_create_subscription                 657553 ns       656839 ns          986
A_create_subscription                 658622 ns       658119 ns          986
A_create_subscription                 656654 ns       655789 ns          986
A_create_subscription                 665019 ns       664509 ns          986
A_create_subscription                 664670 ns       664112 ns          986
A_create_subscription                 662632 ns       661477 ns          986
A_create_subscription                 659199 ns       658451 ns          986
A_create_subscription                 661144 ns       660600 ns          986
A_create_subscription                 659987 ns       658904 ns          986
A_create_subscription                 663746 ns       663117 ns          986
A_create_subscription                 659216 ns       658758 ns          986
A_create_subscription                 672192 ns       671475 ns          986
A_create_subscription                 667870 ns       667492 ns          986
A_create_subscription                 656447 ns       656074 ns          986
A_create_subscription                 661227 ns       660538 ns          986
A_create_subscription                 657206 ns       656667 ns          986
A_create_subscription                 655972 ns       655660 ns          986
A_create_subscription                 667646 ns       667015 ns          986
A_create_subscription                 681872 ns       680676 ns          986
A_create_subscription                 661666 ns       660559 ns          986
A_create_subscription                 666259 ns       664798 ns          986
A_create_subscription                 665046 ns       663482 ns          986
A_create_subscription                 668583 ns       667548 ns          986
A_create_subscription                 663164 ns       662363 ns          986
A_create_subscription                 660762 ns       660165 ns          986
A_create_subscription                 655993 ns       655015 ns          986
A_create_subscription                 662319 ns       660299 ns          986
A_create_subscription                 663288 ns       662267 ns          986
A_create_subscription                 660771 ns       660283 ns          986
A_create_subscription                 657301 ns       656826 ns          986
A_create_subscription                 660091 ns       659337 ns          986
A_create_subscription                 675685 ns       674903 ns          986
A_create_subscription                 662900 ns       662314 ns          986
A_create_subscription                 662202 ns       661594 ns          986
A_create_subscription                 660395 ns       659634 ns          986
A_create_subscription                 666166 ns       664862 ns          986
A_create_subscription                 671937 ns       670650 ns          986
A_create_subscription                 665147 ns       664729 ns          986
A_create_subscription                 672188 ns       671259 ns          986
A_create_subscription                 661498 ns       660861 ns          986
A_create_subscription                 666694 ns       666282 ns          986
A_create_subscription_mean            663293 ns       662401 ns           50
A_create_subscription_median          662476 ns       661535 ns           50
A_create_subscription_stddev            5298 ns         5277 ns           50
B_destruct_subscription           14156892686032 ns   103580803896 ns            1
B_destruct_subscription           14156893955218 ns   103581927302 ns            1
B_destruct_subscription           14156894727624 ns   103582699146 ns            1
B_destruct_subscription           14156895587893 ns   103583562983 ns            1
B_destruct_subscription           14156896360678 ns   103584331905 ns            1
B_destruct_subscription           14156897291830 ns   103585266935 ns            1
B_destruct_subscription           14156898226046 ns   103586202551 ns            1
B_destruct_subscription           14156899016712 ns   103586990636 ns            1
B_destruct_subscription           14156899723086 ns   103587694259 ns            1
B_destruct_subscription           14156900419847 ns   103588431460 ns            1
B_destruct_subscription           14156901242308 ns   103589215381 ns            1
B_destruct_subscription           14156902047764 ns   103590018469 ns            1
B_destruct_subscription           14156902711539 ns   103590677645 ns            1
B_destruct_subscription           14156903563061 ns   103591536708 ns            1
B_destruct_subscription           14156904284084 ns   103592257823 ns            1
B_destruct_subscription           14156904778716 ns   103592751377 ns            1
B_destruct_subscription           14156905343869 ns   103593317385 ns            1
B_destruct_subscription           14156905844083 ns   103593817522 ns            1
B_destruct_subscription           14156906333603 ns   103594305665 ns            1
B_destruct_subscription           14156906902210 ns   103594874956 ns            1
B_destruct_subscription           14156907385612 ns   103595357595 ns            1
B_destruct_subscription           14156907953974 ns   103595926712 ns            1
B_destruct_subscription           14156908437367 ns   103596409353 ns            1
B_destruct_subscription           14156909004875 ns   103596977635 ns            1
B_destruct_subscription           14156909488392 ns   103597460384 ns            1
B_destruct_subscription           14156910056841 ns   103598029581 ns            1
B_destruct_subscription           14156910540558 ns   103598523273 ns            1
B_destruct_subscription           14156911187022 ns   103599160520 ns            1
B_destruct_subscription           14156911673820 ns   103599646461 ns            1
B_destruct_subscription           14156912240181 ns   103600213722 ns            1
B_destruct_subscription           14156912727203 ns   103600699832 ns            1
B_destruct_subscription           14156913293633 ns   103601267197 ns            1
B_destruct_subscription           14156913780654 ns   103601753296 ns            1
B_destruct_subscription           14156914389466 ns   103602364407 ns            1
B_destruct_subscription           14156914883135 ns   103602855261 ns            1
B_destruct_subscription           14156915386082 ns   103603358195 ns            1
B_destruct_subscription           14156915960143 ns   103603932884 ns            1
B_destruct_subscription           14156916444835 ns   103604416895 ns            1
B_destruct_subscription           14156917014410 ns   103604987220 ns            1
B_destruct_subscription           14156917498798 ns   103605470878 ns            1
B_destruct_subscription           14156918084714 ns   103606058020 ns            1
B_destruct_subscription           14156918631927 ns   103606605399 ns            1
B_destruct_subscription           14156919362353 ns   103607340354 ns            1
B_destruct_subscription           14156920016841 ns   103607987526 ns            1
B_destruct_subscription           14156920877659 ns   103608853560 ns            1
B_destruct_subscription           14156921613107 ns   103609591381 ns            1
B_destruct_subscription           14156922240233 ns   103610214926 ns            1
B_destruct_subscription           14156922965580 ns   103610938274 ns            1
B_destruct_subscription           14156924315113 ns   103612264432 ns            1
B_destruct_subscription           14156925282311 ns   103613255854 ns            1
B_destruct_subscription_mean      14156909475661 ns   103597452101 ns           50
B_destruct_subscription_median    14156909772616 ns   103597744982 ns           50
B_destruct_subscription_stddev       8792245 ns      8792413 ns           50
C_subscribe_subscription          14156957826514 ns   103631816103 ns            1
C_subscribe_subscription          14156972894248 ns   103646612990 ns            1
C_subscribe_subscription          14156989905158 ns   103663475612 ns            1
C_subscribe_subscription          14157006650883 ns   103680286342 ns            1
C_subscribe_subscription          14157019570582 ns   103693143610 ns            1
C_subscribe_subscription          14157036385424 ns   103709953227 ns            1
C_subscribe_subscription          14157052886877 ns   103726281876 ns            1
C_subscribe_subscription          14157064243693 ns   103737599488 ns            1
C_subscribe_subscription          14157078157930 ns   103751514908 ns            1
C_subscribe_subscription          14157093528072 ns   103766891401 ns            1
C_subscribe_subscription          14157107312302 ns   103780662549 ns            1
C_subscribe_subscription          14157118610151 ns   103791965577 ns            1
C_subscribe_subscription          14157133816451 ns   103807177244 ns            1
C_subscribe_subscription          14157149107997 ns   103822468754 ns            1
C_subscribe_subscription          14157161367621 ns   103834718285 ns            1
C_subscribe_subscription          14157174293684 ns   103847529091 ns            1
C_subscribe_subscription          14157189926587 ns   103863153080 ns            1
C_subscribe_subscription          14157205367760 ns   103878603948 ns            1
C_subscribe_subscription          14157216925816 ns   103890143754 ns            1
C_subscribe_subscription          14157231591381 ns   103904810186 ns            1
C_subscribe_subscription          14157245985391 ns   103919207410 ns            1
C_subscribe_subscription          14157260752247 ns   103933970032 ns            1
C_subscribe_subscription          14157273117685 ns   103946337561 ns            1
C_subscribe_subscription          14157288933373 ns   103962144411 ns            1
C_subscribe_subscription          14157304027263 ns   103977161218 ns            1
C_subscribe_subscription          14157315302764 ns   103988516149 ns            1
C_subscribe_subscription          14157329458555 ns   104002679040 ns            1
C_subscribe_subscription          14157345474927 ns   104018693801 ns            1
C_subscribe_subscription          14157358843990 ns   104032057013 ns            1
C_subscribe_subscription          14157370657339 ns   104043878702 ns            1
C_subscribe_subscription          14157387032924 ns   104060247081 ns            1
C_subscribe_subscription          14157402624397 ns   104075845081 ns            1
C_subscribe_subscription          14157413988178 ns   104087198079 ns            1
C_subscribe_subscription          14157427601735 ns   104100822662 ns            1
C_subscribe_subscription          14157443103961 ns   104116324008 ns            1
C_subscribe_subscription          14157458277337 ns   104130660731 ns            1
C_subscribe_subscription          14157470726002 ns   104143108244 ns            1
C_subscribe_subscription          14157486482458 ns   104158861127 ns            1
C_subscribe_subscription          14157502336893 ns   104174720728 ns            1
C_subscribe_subscription          14157513978303 ns   104186349530 ns            1
C_subscribe_subscription          14157528129106 ns   104200513383 ns            1
C_subscribe_subscription          14157545076374 ns   104217254188 ns            1
C_subscribe_subscription          14157558532698 ns   104230707072 ns            1
C_subscribe_subscription          14157570567898 ns   104242723915 ns            1
C_subscribe_subscription          14157586706732 ns   104258841463 ns            1
C_subscribe_subscription          14157602363019 ns   104274515846 ns            1
C_subscribe_subscription          14157613857993 ns   104286010310 ns            1
C_subscribe_subscription          14157627275795 ns   104299430499 ns            1
C_subscribe_subscription          14157643224052 ns   104315371745 ns            1
C_subscribe_subscription          14157657348948 ns   104329501841 ns            1
C_subscribe_subscription_mean     14157309843149 ns   103982849218 ns           50
C_subscribe_subscription_median   14157309665014 ns   103982838684 ns           50
C_subscribe_subscription_stddev    206207930 ns    205727917 ns           50
D_unsubscribe_subscription        14157717949860 ns   104384729297 ns            1
D_unsubscribe_subscription        14157744306636 ns   104411174156 ns            1
D_unsubscribe_subscription        14157775427160 ns   104441093179 ns            1
D_unsubscribe_subscription        14157790311886 ns   104456541533 ns            1
D_unsubscribe_subscription        14157826419217 ns   104492594754 ns            1
D_unsubscribe_subscription        14157841175312 ns   104507387779 ns            1
D_unsubscribe_subscription        14157875571333 ns   104541745307 ns            1
D_unsubscribe_subscription        14157890973347 ns   104557042254 ns            1
D_unsubscribe_subscription        14157925422639 ns   104591536485 ns            1
D_unsubscribe_subscription        14157941136693 ns   104607298348 ns            1
D_unsubscribe_subscription        14157978357110 ns   104643224380 ns            1
D_unsubscribe_subscription        14157992431730 ns   104657925914 ns            1
D_unsubscribe_subscription        14158026418517 ns   104691910109 ns            1
D_unsubscribe_subscription        14158042460398 ns   104707949584 ns            1
D_unsubscribe_subscription        14158085392226 ns   104745515956 ns            1
D_unsubscribe_subscription        14158097841072 ns   104760662245 ns            1
D_unsubscribe_subscription        14158130976764 ns   104793859134 ns            1
D_unsubscribe_subscription        14158147907459 ns   104810727429 ns            1
D_unsubscribe_subscription        14158181540708 ns   104844321156 ns            1
D_unsubscribe_subscription        14158198168539 ns   104860974294 ns            1
D_unsubscribe_subscription        14158231302206 ns   104894102607 ns            1
D_unsubscribe_subscription        14158248719774 ns   104911525519 ns            1
D_unsubscribe_subscription        14158281379855 ns   104944170749 ns            1
D_unsubscribe_subscription        14158298597452 ns   104961402701 ns            1
D_unsubscribe_subscription        14158332382398 ns   104995141706 ns            1
D_unsubscribe_subscription        14158347338884 ns   105009907072 ns            1
D_unsubscribe_subscription        14158393216502 ns   105055821395 ns            1
D_unsubscribe_subscription        14158408842882 ns   105071490142 ns            1
D_unsubscribe_subscription        14158435639091 ns   105098242609 ns            1
D_unsubscribe_subscription        14158459577241 ns   105122054419 ns            1
D_unsubscribe_subscription        14158486927507 ns   105147813324 ns            1
D_unsubscribe_subscription        14158512548345 ns   105174274837 ns            1
D_unsubscribe_subscription        14158536680351 ns   105198391565 ns            1
D_unsubscribe_subscription        14158562604554 ns   105224300430 ns            1
D_unsubscribe_subscription        14158593107637 ns   105249769271 ns            1
D_unsubscribe_subscription        14158618411789 ns   105277604715 ns            1
D_unsubscribe_subscription        14158638854701 ns   105297963641 ns            1
D_unsubscribe_subscription        14158669312828 ns   105328472219 ns            1
D_unsubscribe_subscription        14158688971544 ns   105348087832 ns            1
D_unsubscribe_subscription        14158719335583 ns   105378482672 ns            1
D_unsubscribe_subscription        14158739017882 ns   105398146096 ns            1
D_unsubscribe_subscription        14158769512998 ns   105428656376 ns            1
D_unsubscribe_subscription        14158789269977 ns   105448363876 ns            1
D_unsubscribe_subscription        14158820926035 ns   105479933137 ns            1
D_unsubscribe_subscription        14158839628879 ns   105498691204 ns            1
D_unsubscribe_subscription        14158871167378 ns   105530236358 ns            1
D_unsubscribe_subscription        14158889755076 ns   105548806725 ns            1
D_unsubscribe_subscription        14158921441180 ns   105580442343 ns            1
D_unsubscribe_subscription        14158940178034 ns   105599195976 ns            1
D_unsubscribe_subscription        14158971579967 ns   105630590578 ns            1
D_unsubscribe_subscription_mean   14158344528343 ns   105006805908 ns           50
D_unsubscribe_subscription_median 14158339860641 ns   105002524389 ns           50
