2020-08-09 20:41:23
Running ../release/bin/pubsub
Run on (2 X 1598.84 MHz CPU s)
CPU Caches:
  L1 Data 32K (x2)
  L1 Instruction 32K (x2)
  L2 Unified 256K (x2)
  L3 Unified 3072K (x2)
Load Average: 0.31, 0.62, 0.44
----------------------------------------------------------------------------
Benchmark                                  Time             CPU   Iterations
B_destruct_legacy                 13873570954563 ns   31621337764 ns            1
B_destruct_legacy                 13873571764391 ns   31622148158 ns            1
B_destruct_legacy                 13873572463448 ns   31622847236 ns            1
B_destruct_legacy                 13873573192066 ns   31623575586 ns            1
B_destruct_legacy                 13873574056727 ns   31624438660 ns            1
B_destruct_legacy                 13873574886978 ns   31625271521 ns            1
B_destruct_legacy                 13873575543491 ns   31625926000 ns            1
B_destruct_legacy                 13873576263278 ns   31626645534 ns            1
B_destruct_legacy                 13873577018155 ns   31627403017 ns            1
B_destruct_legacy                 13873577842744 ns   31628224992 ns            1
B_destruct_legacy                 13873578540637 ns   31628922691 ns            1
B_destruct_legacy                 13873579272368 ns   31629655912 ns            1
B_destruct_legacy                 13873580058962 ns   31630445727 ns            1
B_destruct_legacy                 13873580965620 ns   31631351514 ns            1
B_destruct_legacy                 13873581685465 ns   31632068655 ns            1
B_destruct_legacy                 13873582368992 ns   31632751413 ns            1
B_destruct_legacy                 13873583132744 ns   31633520288 ns            1
B_destruct_legacy                 13873584025698 ns   31634414357 ns            1
B_destruct_legacy                 13873584711412 ns   31635093863 ns            1
B_destruct_legacy                 13873585370351 ns   31635753163 ns            1
B_destruct_legacy                 13873586077340 ns   31636461278 ns            1
B_destruct_legacy                 13873586920960 ns   31637305063 ns            1
B_destruct_legacy                 13873587597040 ns   31637982062 ns            1
B_destruct_legacy                 13873588387457 ns   31638769818 ns            1
B_destruct_legacy                 13873589293388 ns   31639676989 ns            1
B_destruct_legacy_mean            13873570981908 ns   31621375232 ns           50
B_destruct_legacy_median          13873570516077 ns   31620899312 ns           50
B_destruct_legacy_stddev            10525473 ns     10504176 ns           50
C_subscribe_legacy                13873611591382 ns   31658432935 ns            1
C_subscribe_legacy                13873629255064 ns   31675930890 ns            1
C_subscribe_legacy                13873645200867 ns   31691872270 ns            1
C_subscribe_legacy                13873658705330 ns   31705368848 ns            1
C_subscribe_legacy                13873673614376 ns   31720293540 ns            1
C_subscribe_legacy                13873694984636 ns   31738209947 ns            1
C_subscribe_legacy                13873707212555 ns   31750437289 ns            1
C_subscribe_legacy                13873720996011 ns   31764180816 ns            1
C_subscribe_legacy                13873736216821 ns   31779400878 ns            1
C_subscribe_legacy                13873750690466 ns   31793866874 ns            1
C_subscribe_legacy                13873762232837 ns   31805249942 ns            1
C_subscribe_legacy                13873777534510 ns   31820548976 ns            1
C_subscribe_legacy                13873792940121 ns   31835955415 ns            1
C_subscribe_legacy                13873805682528 ns   31848685513 ns            1
C_subscribe_legacy                13873818870622 ns   31861789794 ns            1
C_subscribe_legacy                13873835046640 ns   31877211952 ns            1
C_subscribe_legacy                13873850672113 ns   31891853458 ns            1
C_subscribe_legacy                13873861870417 ns   31903052150 ns            1
C_subscribe_legacy                13873877474052 ns   31918669723 ns            1
C_subscribe_legacy                13873892950490 ns   31934131832 ns            1
C_subscribe_legacy                13873905733176 ns   31946911093 ns            1
C_subscribe_legacy                13873919134902 ns   31960322012 ns            1
C_subscribe_legacy                13873934606388 ns   31975794363 ns            1
C_subscribe_legacy                13873949548217 ns   31990730349 ns            1
C_subscribe_legacy                13873960883977 ns   32002066741 ns            1
C_subscribe_legacy                13873975738090 ns   32016926502 ns            1
C_subscribe_legacy                13873991027580 ns   32032228191 ns            1
C_subscribe_legacy                13874004536607 ns   32045699390 ns            1
C_subscribe_legacy                13874017260412 ns   32058434831 ns            1
C_subscribe_legacy                13874032716167 ns   32073790856 ns            1
C_subscribe_legacy                13874048171760 ns   32089254498 ns            1
C_subscribe_legacy                13874059656434 ns   32100735363 ns            1
C_subscribe_legacy                13874072202698 ns   32113287369 ns            1
C_subscribe_legacy                13874087870875 ns   32128841783 ns            1
C_subscribe_legacy                13874102727292 ns   32143430195 ns            1
C_subscribe_legacy                13874114903776 ns   32155614441 ns            1
C_subscribe_legacy                13874130625297 ns   32171330972 ns            1
C_subscribe_legacy                13874146404523 ns   32186999010 ns            1
C_subscribe_legacy                13874158759695 ns   32199238960 ns            1
C_subscribe_legacy                13874173339299 ns   32213829528 ns            1
C_subscribe_legacy                13874190823169 ns   32230442717 ns            1
C_subscribe_legacy                13874204119131 ns   32243729185 ns            1
C_subscribe_legacy                13874217015563 ns   32256634532 ns            1
C_subscribe_legacy                13874232428104 ns   32272045483 ns            1
C_subscribe_legacy                13874247863396 ns   32287480726 ns            1
C_subscribe_legacy                13874259379756 ns   32298989964 ns            1
C_subscribe_legacy                13874274331719 ns   32313933638 ns            1
C_subscribe_legacy                13874289765427 ns   32329361644 ns            1
C_subscribe_legacy                13874303802722 ns   32343397895 ns            1
C_subscribe_legacy                13874316134325 ns   32355732330 ns            1
C_subscribe_legacy_mean           13873968505046 ns   32010247152 ns           50
C_subscribe_legacy_median         13873968311033 ns   32009496622 ns           50
C_subscribe_legacy_stddev          207609855 ns    205808957 ns           50
D_unsubscribe_legacy              13874419033090 ns   32429694134 ns            1
D_unsubscribe_legacy              13874436671592 ns   32446879255 ns            1
D_unsubscribe_legacy              13874471098670 ns   32481313414 ns            1
D_unsubscribe_legacy              13874491828292 ns   32501194409 ns            1
D_unsubscribe_legacy              13874532436783 ns   32542218160 ns            1
D_unsubscribe_legacy              13874547411019 ns   32557205408 ns            1
D_unsubscribe_legacy              13874578882377 ns   32588669372 ns            1
D_unsubscribe_legacy              13874600525066 ns   32610319289 ns            1
D_unsubscribe_legacy              13874630839680 ns   32640473720 ns            1
D_unsubscribe_legacy              13874654838997 ns   32664602720 ns            1
D_unsubscribe_legacy              13874681629545 ns   32691398443 ns            1
D_unsubscribe_legacy              13874708069131 ns   32717607378 ns            1
D_unsubscribe_legacy              13874741109981 ns   32743429798 ns            1
D_unsubscribe_legacy              13874771171773 ns   32775738942 ns            1
D_unsubscribe_legacy              13874810670620 ns   32815937736 ns            1
D_unsubscribe_legacy              13874830211405 ns   32835446066 ns            1
D_unsubscribe_legacy              13874853175274 ns   32858436797 ns            1
D_unsubscribe_legacy              13874882753465 ns   32885950513 ns            1
D_unsubscribe_legacy              13874907364886 ns   32911601085 ns            1
D_unsubscribe_legacy              13874932672002 ns   32936729377 ns            1
D_unsubscribe_legacy              13874959588501 ns   32963711783 ns            1
D_unsubscribe_legacy              13874984545244 ns   32987135278 ns            1
D_unsubscribe_legacy              13875014100633 ns   33017468023 ns            1
D_unsubscribe_legacy              13875034257564 ns   33037489413 ns            1
D_unsubscribe_legacy              13875066025253 ns   33069397886 ns            1
D_unsubscribe_legacy              13875084845110 ns   33088180568 ns            1
D_unsubscribe_legacy              13875118677036 ns   33122036605 ns            1
D_unsubscribe_legacy              13875137303023 ns   33140658632 ns            1
D_unsubscribe_legacy              13875170063467 ns   33173411939 ns            1
D_unsubscribe_legacy              13875188537155 ns   33191886604 ns            1
D_unsubscribe_legacy              13875226102965 ns   33228561256 ns            1
D_unsubscribe_legacy              13875242191623 ns   33245083318 ns            1
D_unsubscribe_legacy              13875275648856 ns   33278399718 ns            1
D_unsubscribe_legacy              13875293629080 ns   33296452158 ns            1
D_unsubscribe_legacy              13875327428507 ns   33330258646 ns            1
D_unsubscribe_legacy              13875345736206 ns   33348538683 ns            1
D_unsubscribe_legacy              13875379456162 ns   33381239073 ns            1
D_unsubscribe_legacy              13875398711618 ns   33401017848 ns            1
D_unsubscribe_legacy              13875429848992 ns   33432142277 ns            1
D_unsubscribe_legacy              13875451567098 ns   33453874987 ns            1
D_unsubscribe_legacy              13875480127173 ns   33482392992 ns            1
D_unsubscribe_legacy              13875509620472 ns   33511913502 ns            1
D_unsubscribe_legacy              13875533217721 ns   33534741164 ns            1
D_unsubscribe_legacy              13875560422783 ns   33562079805 ns            1
D_unsubscribe_legacy              13875583043628 ns   33584813259 ns            1
D_unsubscribe_legacy              13875612448751 ns   33614204413 ns            1
D_unsubscribe_legacy              13875634275861 ns   33636036980 ns            1
D_unsubscribe_legacy              13875664392403 ns   33666162297 ns            1
D_unsubscribe_legacy              13875684915092 ns   33686668943 ns            1
D_unsubscribe_legacy              13875717902993 ns   33718946822 ns            1
D_unsubscribe_legacy_mean         13875071820492 ns   33076395018 ns           50
D_unsubscribe_legacy_median       13875075435182 ns   33078789227 ns           50
D_unsubscribe_legacy_stddev        386090487 ns    383317701 ns           50
E_update_legacy                         3.20 ns         3.19 ns    222133386
E_update_legacy                         3.14 ns         3.13 ns    222133386
E_update_legacy                         3.13 ns         3.13 ns    222133386
E_update_legacy                         3.11 ns         3.10 ns    222133386
E_update_legacy                         3.10 ns         3.09 ns    222133386
E_update_legacy                         3.07 ns         3.06 ns    222133386
E_update_legacy                         3.06 ns         3.05 ns    222133386
E_update_legacy                         3.12 ns         3.11 ns    222133386
E_update_legacy                         3.07 ns         3.06 ns    222133386
E_update_legacy                         3.07 ns         3.07 ns    222133386
E_update_legacy                         3.07 ns         3.07 ns    222133386
E_update_legacy                         3.04 ns         3.04 ns    222133386
E_update_legacy                         3.03 ns         3.03 ns    222133386
E_update_legacy                         3.05 ns         3.05 ns    222133386
E_update_legacy                         3.10 ns         3.09 ns    222133386
E_update_legacy                         3.06 ns         3.05 ns    222133386
E_update_legacy                         3.07 ns         3.06 ns    222133386
E_update_legacy                         3.06 ns         3.06 ns    222133386
E_update_legacy                         3.07 ns         3.07 ns    222133386
E_update_legacy                         3.05 ns         3.05 ns    222133386
E_update_legacy                         3.07 ns         3.07 ns    222133386
E_update_legacy                         3.19 ns         3.19 ns    222133386
E_update_legacy                         3.09 ns         3.08 ns    222133386
E_update_legacy                         3.03 ns         3.02 ns    222133386
E_update_legacy                         3.07 ns         3.07 ns    222133386
E_update_legacy                         3.06 ns         3.06 ns    222133386
E_update_legacy                         3.04 ns         3.04 ns    222133386
E_update_legacy                         3.05 ns         3.05 ns    222133386
E_update_legacy                         3.05 ns         3.04 ns    222133386
E_update_legacy                         3.09 ns         3.09 ns    222133386
E_update_legacy                         3.09 ns         3.09 ns    222133386
E_update_legacy                         3.10 ns         3.10 ns    222133386
E_update_legacy                         3.06 ns         3.06 ns    222133386
E_update_legacy                         3.09 ns         3.09 ns    222133386
E_update_legacy                         3.02 ns         3.02 ns    222133386
E_update_legacy                         3.05 ns         3.05 ns    222133386
E_update_legacy                         3.03 ns         3.03 ns    222133386
E_update_legacy                         3.06 ns         3.06 ns    222133386
E_update_legacy                         3.03 ns         3.03 ns    222133386
E_update_legacy                         3.03 ns         3.03 ns    222133386
E_update_legacy                         3.01 ns         3.01 ns    222133386
E_update_legacy                         3.04 ns         3.03 ns    222133386
E_update_legacy                         3.11 ns         3.10 ns    222133386
E_update_legacy                         3.08 ns         3.08 ns    222133386
E_update_legacy                         3.06 ns         3.06 ns    222133386
E_update_legacy                         3.11 ns         3.08 ns    222133386
E_update_legacy                         3.03 ns         3.02 ns    222133386
E_update_legacy                         3.06 ns         3.06 ns    222133386
E_update_legacy                         3.02 ns         3.01 ns    222133386
E_update_legacy                         3.04 ns         3.03 ns    222133386
E_update_legacy_mean                    3.07 ns         3.07 ns           50
E_update_legacy_median                  3.06 ns         3.06 ns           50
E_update_legacy_stddev                 0.039 ns        0.039 ns           50
A_create_subscription                 669427 ns       666516 ns         1008
A_create_subscription                 658468 ns       654515 ns         1008
A_create_subscription                 661435 ns       657085 ns         1008
A_create_subscription                 665625 ns       657969 ns         1008
A_create_subscription                 661277 ns       656677 ns         1008
A_create_subscription                 675930 ns       672145 ns         1008
A_create_subscription                 675406 ns       671347 ns         1008
A_create_subscription                 660152 ns       659017 ns         1008
A_create_subscription                 664012 ns       662635 ns         1008
A_create_subscription                 658309 ns       656651 ns         1008
A_create_subscription                 691340 ns       690279 ns         1008
A_create_subscription                 661301 ns       660409 ns         1008
A_create_subscription                 657336 ns       655948 ns         1008
A_create_subscription                 660311 ns       656530 ns         1008
A_create_subscription                 657354 ns       656190 ns         1008
A_create_subscription                 662843 ns       661457 ns         1008
A_create_subscription                 662398 ns       661569 ns         1008
A_create_subscription                 653972 ns       651372 ns         1008
A_create_subscription                 657458 ns       655796 ns         1008
A_create_subscription                 674011 ns       673313 ns         1008
A_create_subscription                 652593 ns       651389 ns         1008
A_create_subscription                 656928 ns       655958 ns         1008
A_create_subscription                 661655 ns       660449 ns         1008
A_create_subscription                 660541 ns       660019 ns         1008
A_create_subscription                 650778 ns       649850 ns         1008
A_create_subscription                 649286 ns       648627 ns         1008
A_create_subscription                 652906 ns       652270 ns         1008
A_create_subscription                 655981 ns       655233 ns         1008
A_create_subscription                 648930 ns       648260 ns         1008
A_create_subscription                 656342 ns       655253 ns         1008
A_create_subscription                 655451 ns       654928 ns         1008
A_create_subscription                 656273 ns       655443 ns         1008
A_create_subscription                 656223 ns       655217 ns         1008
A_create_subscription                 651547 ns       650904 ns         1008
A_create_subscription                 663079 ns       661585 ns         1008
A_create_subscription                 657522 ns       656261 ns         1008
A_create_subscription                 664453 ns       663100 ns         1008
A_create_subscription                 659394 ns       657632 ns         1008
A_create_subscription                 653243 ns       652397 ns         1008
A_create_subscription                 650648 ns       649990 ns         1008
A_create_subscription                 679135 ns       676998 ns         1008
A_create_subscription                 654265 ns       653368 ns         1008
A_create_subscription                 648713 ns       647786 ns         1008
A_create_subscription                 659965 ns       658735 ns         1008
A_create_subscription                 658678 ns       657562 ns         1008
A_create_subscription                 648733 ns       648403 ns         1008
A_create_subscription                 680416 ns       679290 ns         1008
A_create_subscription                 661958 ns       660861 ns         1008
A_create_subscription                 661114 ns       660665 ns         1008
A_create_subscription                 681241 ns       679568 ns         1008
A_create_subscription_mean            660727 ns       659108 ns           50
A_create_subscription_median          659036 ns       656664 ns           50
A_create_subscription_stddev            9201 ns         8891 ns           50
B_destruct_subscription           13943600910626 ns   101446523341 ns            1
B_destruct_subscription           13943602276214 ns   101447756196 ns            1
B_destruct_subscription           13943602981262 ns   101448456741 ns            1
B_destruct_subscription           13943603830598 ns   101449253810 ns            1
B_destruct_subscription           13943604320863 ns   101449743473 ns            1
B_destruct_subscription           13943604905652 ns   101450328914 ns            1
B_destruct_subscription           13943605390467 ns   101450812941 ns            1
B_destruct_subscription           13943605970024 ns   101451440731 ns            1
B_destruct_subscription           13943606506504 ns   101451929497 ns            1
B_destruct_subscription           13943607021028 ns   101452444516 ns            1
B_destruct_subscription           13943607525519 ns   101452947695 ns            1
B_destruct_subscription           13943608145779 ns   101453570223 ns            1
B_destruct_subscription           13943608672164 ns   101454095338 ns            1
B_destruct_subscription           13943609195996 ns   101454618333 ns            1
B_destruct_subscription           13943609773454 ns   101455196697 ns            1
B_destruct_subscription           13943610297184 ns   101455719406 ns            1
B_destruct_subscription           13943610883628 ns   101456307722 ns            1
B_destruct_subscription           13943611412469 ns   101456834699 ns            1
B_destruct_subscription           13943612041757 ns   101457466050 ns            1
B_destruct_subscription           13943612578819 ns   101457999468 ns            1
B_destruct_subscription           13943613210674 ns   101458634922 ns            1
B_destruct_subscription           13943613737085 ns   101459160288 ns            1
B_destruct_subscription           13943614253534 ns   101459675818 ns            1
B_destruct_subscription           13943614808663 ns   101460231733 ns            1
B_destruct_subscription           13943615314187 ns   101460736643 ns            1
B_destruct_subscription           13943616087653 ns   101461514265 ns            1
B_destruct_subscription           13943616800923 ns   101462221055 ns            1
B_destruct_subscription           13943617541967 ns   101462965209 ns            1
B_destruct_subscription           13943618252677 ns   101463674696 ns            1
B_destruct_subscription           13943619117203 ns   101464537673 ns            1
B_destruct_subscription           13943619923705 ns   101465344041 ns            1
B_destruct_subscription           13943620932748 ns   101466359311 ns            1
B_destruct_subscription           13943621672950 ns   101467098445 ns            1
B_destruct_subscription           13943622456386 ns   101467877982 ns            1
B_destruct_subscription           13943623173949 ns   101468595732 ns            1
B_destruct_subscription           13943624020312 ns   101469452407 ns            1
B_destruct_subscription           13943624859285 ns   101470280284 ns            1
B_destruct_subscription           13943625537850 ns   101470958024 ns            1
B_destruct_subscription           13943626224932 ns   101471658342 ns            1
B_destruct_subscription           13943627112703 ns   101472536308 ns            1
B_destruct_subscription           13943627964291 ns   101473385436 ns            1
B_destruct_subscription           13943628668212 ns   101474088614 ns            1
B_destruct_subscription           13943629393599 ns   101474815060 ns            1
B_destruct_subscription           13943630190447 ns   101475613412 ns            1
B_destruct_subscription           13943631101486 ns   101476522432 ns            1
B_destruct_subscription           13943631928621 ns   101477351674 ns            1
B_destruct_subscription           13943632645665 ns   101478064988 ns            1
B_destruct_subscription           13943633444544 ns   101478864133 ns            1
B_destruct_subscription           13943634377937 ns   101479801299 ns            1
B_destruct_subscription           13943635314617 ns   101480737910 ns            1
B_destruct_subscription_mean      13943617094176 ns   101462524079 ns           50
B_destruct_subscription_median    13943615700920 ns   101461125454 ns           50
B_destruct_subscription_stddev       9913972 ns      9904590 ns           50
C_subscribe_subscription          13943658447629 ns   101502654923 ns            1
C_subscribe_subscription          13943673906210 ns   101518106714 ns            1
C_subscribe_subscription          13943689483326 ns   101533705880 ns            1
C_subscribe_subscription          13943704331878 ns   101548541170 ns            1
C_subscribe_subscription          13943716403202 ns   101560305407 ns            1
C_subscribe_subscription          13943732243120 ns   101576104686 ns            1
C_subscribe_subscription          13943747735406 ns   101591600284 ns            1
C_subscribe_subscription          13943759252684 ns   101603108026 ns            1
C_subscribe_subscription          13943772305710 ns   101616169335 ns            1
C_subscribe_subscription          13943788664982 ns   101632521047 ns            1
C_subscribe_subscription          13943802743930 ns   101646623686 ns            1
C_subscribe_subscription          13943814013199 ns   101657858973 ns            1
C_subscribe_subscription          13943829675412 ns   101673528811 ns            1
C_subscribe_subscription          13943845791874 ns   101689639551 ns            1
C_subscribe_subscription          13943858104510 ns   101701946627 ns            1
C_subscribe_subscription          13943870855684 ns   101714461563 ns            1
C_subscribe_subscription          13943886089900 ns   101729685191 ns            1
C_subscribe_subscription          13943900835421 ns   101744426932 ns            1
C_subscribe_subscription          13943912088712 ns   101755684634 ns            1
C_subscribe_subscription          13943926173220 ns   101769776010 ns            1
C_subscribe_subscription          13943941307252 ns   101784903124 ns            1
C_subscribe_subscription          13943954753477 ns   101798349384 ns            1
C_subscribe_subscription          13943966060232 ns   101809659538 ns            1
C_subscribe_subscription          13943981342735 ns   101824939307 ns            1
C_subscribe_subscription          13943997449277 ns   101840484366 ns            1
C_subscribe_subscription          13944009539249 ns   101852572024 ns            1
C_subscribe_subscription          13944023397482 ns   101866440265 ns            1
C_subscribe_subscription          13944040680275 ns   101883583789 ns            1
C_subscribe_subscription          13944054155445 ns   101897055653 ns            1
C_subscribe_subscription          13944065743738 ns   101908650370 ns            1
C_subscribe_subscription          13944081081306 ns   101923981565 ns            1
C_subscribe_subscription          13944096609007 ns   101939520340 ns            1
C_subscribe_subscription          13944108591478 ns   101951495280 ns            1
C_subscribe_subscription          13944121855849 ns   101964755514 ns            1
C_subscribe_subscription          13944137279036 ns   101980213149 ns            1
C_subscribe_subscription          13944152066118 ns   101994873394 ns            1
C_subscribe_subscription          13944163398769 ns   102006210305 ns            1
C_subscribe_subscription          13944177896409 ns   102020714490 ns            1
C_subscribe_subscription          13944193466910 ns   102036210581 ns            1
C_subscribe_subscription          13944206447733 ns   102049255121 ns            1
C_subscribe_subscription          13944220226553 ns   102063043691 ns            1
C_subscribe_subscription          13944235827889 ns   102078646028 ns            1
C_subscribe_subscription          13944250641631 ns   102093432226 ns            1
C_subscribe_subscription          13944262199295 ns   102104995076 ns            1
C_subscribe_subscription          13944276193848 ns   102118994205 ns            1
C_subscribe_subscription          13944293300458 ns   102136075415 ns            1
C_subscribe_subscription          13944306231869 ns   102149002286 ns            1
C_subscribe_subscription          13944318235547 ns   102161012197 ns            1
C_subscribe_subscription          13944333305797 ns   102176075811 ns            1
C_subscribe_subscription          13944348727768 ns   102191500471 ns            1
C_subscribe_subscription_mean     13944004143169 ns   101847461888 ns           50
C_subscribe_subscription_median   13944003494263 ns   101846528195 ns           50
C_subscribe_subscription_stddev    204065788 ns    203579147 ns           50
D_unsubscribe_subscription        13944399378599 ns   102239824864 ns            1
D_unsubscribe_subscription        13944436887082 ns   102277276605 ns            1
D_unsubscribe_subscription        13944454943939 ns   102295335824 ns            1
D_unsubscribe_subscription        13944483647584 ns   102323472847 ns            1
D_unsubscribe_subscription        13944508156290 ns   102348278301 ns            1
D_unsubscribe_subscription        13944534057087 ns   102372801972 ns            1
D_unsubscribe_subscription        13944572786239 ns   102406143224 ns            1
D_unsubscribe_subscription        13944586228688 ns   102422613594 ns            1
D_unsubscribe_subscription        13944625416986 ns   102461787601 ns            1
D_unsubscribe_subscription        13944638366204 ns   102474741428 ns            1
D_unsubscribe_subscription        13944672724870 ns   102509126837 ns            1
D_unsubscribe_subscription        13944688933509 ns   102525309849 ns            1
D_unsubscribe_subscription        13944723728726 ns   102560076873 ns            1
D_unsubscribe_subscription        13944739896444 ns   102576263726 ns            1
D_unsubscribe_subscription        13944776335698 ns   102612658798 ns            1
D_unsubscribe_subscription        13944791248441 ns   102627590529 ns            1
D_unsubscribe_subscription        13944827823974 ns   102664165646 ns            1
D_unsubscribe_subscription        13944842532798 ns   102678876396 ns            1
D_unsubscribe_subscription        13944878110779 ns   102714410630 ns            1
D_unsubscribe_subscription        13944895552601 ns   102731852715 ns            1
D_unsubscribe_subscription        13944928583079 ns   102764883837 ns            1
D_unsubscribe_subscription        13944947070242 ns   102783389431 ns            1
D_unsubscribe_subscription        13944978665231 ns   102814956323 ns            1
D_unsubscribe_subscription        13944996762109 ns   102833068492 ns            1
D_unsubscribe_subscription        13945030636624 ns   102866364028 ns            1
D_unsubscribe_subscription        13945049307302 ns   102885328006 ns            1
D_unsubscribe_subscription        13945088312669 ns   102918349720 ns            1
D_unsubscribe_subscription        13945104187357 ns   102937189382 ns            1
D_unsubscribe_subscription        13945131397077 ns   102964407516 ns            1
D_unsubscribe_subscription        13945154678047 ns   102987708219 ns            1
D_unsubscribe_subscription        13945181710886 ns   103014718146 ns            1
D_unsubscribe_subscription        13945204391512 ns   103037414759 ns            1
D_unsubscribe_subscription        13945231205875 ns   103064207750 ns            1
D_unsubscribe_subscription        13945252508493 ns   103085499395 ns            1
D_unsubscribe_subscription        13945280661846 ns   103113665288 ns            1
D_unsubscribe_subscription        13945302243964 ns   103135256451 ns            1
D_unsubscribe_subscription        13945331044381 ns   103164042779 ns            1
D_unsubscribe_subscription        13945353173919 ns   103186182129 ns            1
D_unsubscribe_subscription        13945381608745 ns   103214566760 ns            1
D_unsubscribe_subscription        13945404148865 ns   103236883062 ns            1
D_unsubscribe_subscription        13945431427715 ns   103264275945 ns            1
D_unsubscribe_subscription        13945454211920 ns   103287078684 ns            1
D_unsubscribe_subscription        13945481368723 ns   103314217454 ns            1
D_unsubscribe_subscription        13945504213641 ns   103337040742 ns            1
D_unsubscribe_subscription        13945536049978 ns   103365596231 ns            1
D_unsubscribe_subscription        13945555384058 ns   103385342031 ns            1
D_unsubscribe_subscription        13945586972362 ns   103413779471 ns            1
D_unsubscribe_subscription        13945611837968 ns   103440248290 ns            1
D_unsubscribe_subscription        13945635320108 ns   103463635515 ns            1
D_unsubscribe_subscription        13945663532874 ns   103491853898 ns            1
D_unsubscribe_subscription_mean   13945037387482 ns   102871875160 ns           50
D_unsubscribe_subscription_median 13945039971963 ns   102875846017 ns           50
