2020-08-09 20:51:54
Running ../release/bin/pubsub
Run on (2 X 1598.84 MHz CPU s)
CPU Caches:
  L1 Data 32K (x2)
  L1 Instruction 32K (x2)
  L2 Unified 256K (x2)
  L3 Unified 3072K (x2)
Load Average: 1.01, 1.00, 0.76
----------------------------------------------------------------------------
Benchmark                                  Time             CPU   Iterations
B_destruct_legacy                 14537686637982 ns   64166627559 ns            1
B_destruct_legacy                 14537688178382 ns   64169383000 ns            1
B_destruct_legacy                 14537690547082 ns   64170452692 ns            1
B_destruct_legacy                 14537692185682 ns   64172192542 ns            1
B_destruct_legacy                 14537693516782 ns   64173504714 ns            1
B_destruct_legacy                 14537694732582 ns   64174535898 ns            1
B_destruct_legacy                 14537696262482 ns   64176756100 ns            1
B_destruct_legacy                 14537697360782 ns   64177388970 ns            1
B_destruct_legacy                 14537698511382 ns   64178094178 ns            1
B_destruct_legacy                 14537699922182 ns   64180408438 ns            1
B_destruct_legacy                 14537700948882 ns   64180671527 ns            1
B_destruct_legacy                 14537702144582 ns   64182132305 ns            1
B_destruct_legacy                 14537703319182 ns   64183306381 ns            1
B_destruct_legacy                 14537704382982 ns   64184370195 ns            1
B_destruct_legacy                 14537705449382 ns   64185437390 ns            1
B_destruct_legacy                 14537706518182 ns   64186505564 ns            1
B_destruct_legacy                 14537707814082 ns   64187797968 ns            1
B_destruct_legacy                 14537711308482 ns   64191193871 ns            1
B_destruct_legacy                 14537712539382 ns   64193038253 ns            1
B_destruct_legacy                 14537713504482 ns   64193491534 ns            1
B_destruct_legacy                 14537714938482 ns   64195119439 ns            1
B_destruct_legacy                 14537716028982 ns   64196016469 ns            1
B_destruct_legacy                 14537717067182 ns   64196793161 ns            1
B_destruct_legacy                 14537718161482 ns   64198153690 ns            1
B_destruct_legacy                 14537719271882 ns   64199262091 ns            1
B_destruct_legacy                 14537720514182 ns   64200504196 ns            1
B_destruct_legacy                 14537721843882 ns   64201817295 ns            1
B_destruct_legacy_mean            14537687812400 ns   64167713164 ns           50
B_destruct_legacy_median          14537689362732 ns   64169917846 ns           50
B_destruct_legacy_stddev            21330785 ns     21384839 ns           50
C_subscribe_legacy                14537755453682 ns   64234937461 ns            1
C_subscribe_legacy                14537776331682 ns   64254985628 ns            1
C_subscribe_legacy                14537796621282 ns   64275208822 ns            1
C_subscribe_legacy                14537809742282 ns   64288140533 ns            1
C_subscribe_legacy                14537834328582 ns   64312719662 ns            1
C_subscribe_legacy                14537851144782 ns   64329115276 ns            1
C_subscribe_legacy                14537868233582 ns   64346206986 ns            1
C_subscribe_legacy                14537889166982 ns   64366006530 ns            1
C_subscribe_legacy                14537902237982 ns   64379068517 ns            1
C_subscribe_legacy                14537917246882 ns   64393458302 ns            1
C_subscribe_legacy                14537935062082 ns   64411364866 ns            1
C_subscribe_legacy                14537949688382 ns   64425884323 ns            1
C_subscribe_legacy                14537963256982 ns   64439454580 ns            1
C_subscribe_legacy                14537983937982 ns   64460129220 ns            1
C_subscribe_legacy                14538000035382 ns   64476224023 ns            1
C_subscribe_legacy                14538015211782 ns   64491408722 ns            1
C_subscribe_legacy                14538035387782 ns   64511539832 ns            1
C_subscribe_legacy                14538056634482 ns   64532792153 ns            1
C_subscribe_legacy                14538145897682 ns   64622058609 ns            1
C_subscribe_legacy                14538242795282 ns   64718909908 ns            1
C_subscribe_legacy                14538263468082 ns   64739599054 ns            1
C_subscribe_legacy                14538341664682 ns   64817767493 ns            1
C_subscribe_legacy                14538358040582 ns   64834144728 ns            1
C_subscribe_legacy                14538380932482 ns   64855931359 ns            1
C_subscribe_legacy                14538398537682 ns   64873136086 ns            1
C_subscribe_legacy                14538412132082 ns   64886733438 ns            1
C_subscribe_legacy                14538432700482 ns   64906630704 ns            1
C_subscribe_legacy                14538448768282 ns   64922699575 ns            1
C_subscribe_legacy                14538463077382 ns   64936999497 ns            1
C_subscribe_legacy                14538484679482 ns   64958600822 ns            1
C_subscribe_legacy                14538500169082 ns   64974086910 ns            1
C_subscribe_legacy                14538515174782 ns   64989095700 ns            1
C_subscribe_legacy                14538536124382 ns   65010047755 ns            1
C_subscribe_legacy                14538551499582 ns   65025421857 ns            1
C_subscribe_legacy                14538567617382 ns   65041543415 ns            1
C_subscribe_legacy                14538595246082 ns   65069145893 ns            1
C_subscribe_legacy                14538608725982 ns   65082627856 ns            1
C_subscribe_legacy                14538631541982 ns   65105447668 ns            1
C_subscribe_legacy                14538659605882 ns   65133505064 ns            1
C_subscribe_legacy                14538800873482 ns   65274511300 ns            1
C_subscribe_legacy                14538835558882 ns   65309192670 ns            1
C_subscribe_legacy                14538874047282 ns   65347609667 ns            1
C_subscribe_legacy                14538914722782 ns   65387869309 ns            1
C_subscribe_legacy                14538957429982 ns   65430575756 ns            1
C_subscribe_legacy                14538987865282 ns   65461007679 ns            1
C_subscribe_legacy                14539006880182 ns   65480018749 ns            1
C_subscribe_legacy                14539037191782 ns   65510327560 ns            1
C_subscribe_legacy                14539060236082 ns   65533356300 ns            1
C_subscribe_legacy                14539101862482 ns   65574979657 ns            1
C_subscribe_legacy                14539136366082 ns   65609472705 ns            1
C_subscribe_legacy_mean           14538371823124 ns   64847034004 ns           50
C_subscribe_legacy_median         14538405334882 ns   64879934762 ns           50
C_subscribe_legacy_stddev          419665685 ns    417993812 ns           50
D_unsubscribe_legacy              14539249422382 ns   65726852344 ns            1
D_unsubscribe_legacy              14539263504482 ns   65735753633 ns            1
D_unsubscribe_legacy              14539326869782 ns   65798084066 ns            1
D_unsubscribe_legacy              14539340222582 ns   65811839790 ns            1
D_unsubscribe_legacy              14539388881682 ns   65859770415 ns            1
D_unsubscribe_legacy              14539423432982 ns   65893625469 ns            1
D_unsubscribe_legacy              14539472147082 ns   65941347213 ns            1
D_unsubscribe_legacy              14539519048182 ns   65988937286 ns            1
D_unsubscribe_legacy              14539555850482 ns   66025714478 ns            1
D_unsubscribe_legacy              14539595779182 ns   66065657134 ns            1
D_unsubscribe_legacy              14539640296082 ns   66110065959 ns            1
D_unsubscribe_legacy              14539684281782 ns   66154124817 ns            1
D_unsubscribe_legacy              14539726610182 ns   66196469288 ns            1
D_unsubscribe_legacy              14539763103282 ns   66232940670 ns            1
D_unsubscribe_legacy              14539796682882 ns   66266311838 ns            1
D_unsubscribe_legacy              14539845343582 ns   66315093185 ns            1
D_unsubscribe_legacy              14539893500982 ns   66363252435 ns            1
D_unsubscribe_legacy              14539947431982 ns   66407401880 ns            1
D_unsubscribe_legacy              14539987044782 ns   66451586671 ns            1
D_unsubscribe_legacy              14540025196282 ns   66489739637 ns            1
D_unsubscribe_legacy              14540063110682 ns   66527645273 ns            1
D_unsubscribe_legacy              14540099318682 ns   66563843705 ns            1
D_unsubscribe_legacy              14540142121882 ns   66606460343 ns            1
D_unsubscribe_legacy              14540196125382 ns   66664231786 ns            1
D_unsubscribe_legacy              14540232983582 ns   66697376205 ns            1
D_unsubscribe_legacy              14540281279482 ns   66745678745 ns            1
D_unsubscribe_legacy              14540312774582 ns   66777128707 ns            1
D_unsubscribe_legacy              14540343945982 ns   66808318516 ns            1
D_unsubscribe_legacy              14540382586082 ns   66846961112 ns            1
D_unsubscribe_legacy              14540418186282 ns   66882559199 ns            1
D_unsubscribe_legacy              14540459948382 ns   66922957051 ns            1
D_unsubscribe_legacy              14540490775982 ns   66954466291 ns            1
D_unsubscribe_legacy              14540518365682 ns   66982050867 ns            1
D_unsubscribe_legacy              14540556205682 ns   67019895393 ns            1
D_unsubscribe_legacy              14540585517782 ns   67049172717 ns            1
D_unsubscribe_legacy              14540654200582 ns   67117883582 ns            1
D_unsubscribe_legacy              14540666054082 ns   67129499235 ns            1
D_unsubscribe_legacy              14540701751882 ns   67165397157 ns            1
D_unsubscribe_legacy              14540733201982 ns   67196868256 ns            1
D_unsubscribe_legacy              14540780965982 ns   67244657165 ns            1
D_unsubscribe_legacy              14540812796682 ns   67275983779 ns            1
D_unsubscribe_legacy              14540850674082 ns   67314063899 ns            1
D_unsubscribe_legacy              14540884267082 ns   67347677066 ns            1
D_unsubscribe_legacy              14540915308682 ns   67378707966 ns            1
D_unsubscribe_legacy              14540955473782 ns   67417925921 ns            1
D_unsubscribe_legacy              14541005741582 ns   67468588250 ns            1
D_unsubscribe_legacy              14541037350882 ns   67500157677 ns            1
D_unsubscribe_legacy              14541070410782 ns   67533208663 ns            1
D_unsubscribe_legacy              14541108217782 ns   67571018953 ns            1
D_unsubscribe_legacy              14541143849782 ns   67606628750 ns            1
D_unsubscribe_legacy_mean         14540216963248 ns   66683031609 ns           50
D_unsubscribe_legacy_median       14540257131532 ns   66721527475 ns           50
D_unsubscribe_legacy_stddev        570931395 ns    567822264 ns           50
E_update_legacy                         6.00 ns         5.95 ns    133741183
E_update_legacy                         3.91 ns         3.89 ns    133741183
E_update_legacy                         4.04 ns         4.02 ns    133741183
E_update_legacy                         3.98 ns         3.93 ns    133741183
E_update_legacy                         3.89 ns         3.86 ns    133741183
E_update_legacy                         3.90 ns         3.89 ns    133741183
E_update_legacy                         4.03 ns         4.01 ns    133741183
E_update_legacy                         3.92 ns         3.91 ns    133741183
E_update_legacy                         3.98 ns         3.93 ns    133741183
E_update_legacy                         4.00 ns         3.97 ns    133741183
E_update_legacy                         4.18 ns         4.16 ns    133741183
E_update_legacy                         3.97 ns         3.95 ns    133741183
E_update_legacy                         4.15 ns         4.14 ns    133741183
E_update_legacy                         3.92 ns         3.91 ns    133741183
E_update_legacy                         3.86 ns         3.85 ns    133741183
E_update_legacy                         3.82 ns         3.76 ns    133741183
E_update_legacy                         3.89 ns         3.84 ns    133741183
E_update_legacy                         3.94 ns         3.92 ns    133741183
E_update_legacy                         3.81 ns         3.81 ns    133741183
E_update_legacy                         3.91 ns         3.90 ns    133741183
E_update_legacy                         4.05 ns         4.04 ns    133741183
E_update_legacy                         3.97 ns         3.96 ns    133741183
E_update_legacy                         4.13 ns         4.13 ns    133741183
E_update_legacy                         4.65 ns         4.64 ns    133741183
E_update_legacy                         4.63 ns         4.62 ns    133741183
E_update_legacy                         4.17 ns         4.16 ns    133741183
E_update_legacy                         4.13 ns         4.13 ns    133741183
E_update_legacy                         4.19 ns         4.19 ns    133741183
E_update_legacy                         4.32 ns         4.30 ns    133741183
E_update_legacy                         4.16 ns         4.15 ns    133741183
E_update_legacy                         3.95 ns         3.93 ns    133741183
E_update_legacy                         3.85 ns         3.84 ns    133741183
E_update_legacy                         3.82 ns         3.80 ns    133741183
E_update_legacy                         3.86 ns         3.84 ns    133741183
E_update_legacy                         3.94 ns         3.92 ns    133741183
E_update_legacy                         3.87 ns         3.86 ns    133741183
E_update_legacy                         3.96 ns         3.95 ns    133741183
E_update_legacy                         3.87 ns         3.87 ns    133741183
E_update_legacy                         3.86 ns         3.86 ns    133741183
E_update_legacy                         3.81 ns         3.80 ns    133741183
E_update_legacy                         3.71 ns         3.71 ns    133741183
E_update_legacy                         3.83 ns         3.82 ns    133741183
E_update_legacy                         3.76 ns         3.76 ns    133741183
E_update_legacy                         3.66 ns         3.65 ns    133741183
E_update_legacy                         3.72 ns         3.72 ns    133741183
E_update_legacy                         3.64 ns         3.64 ns    133741183
E_update_legacy                         3.57 ns         3.57 ns    133741183
E_update_legacy                         3.73 ns         3.73 ns    133741183
E_update_legacy                         3.66 ns         3.65 ns    133741183
E_update_legacy                         3.55 ns         3.55 ns    133741183
E_update_legacy_mean                    3.98 ns         3.97 ns           50
E_update_legacy_median                  3.92 ns         3.90 ns           50
E_update_legacy_stddev                 0.364 ns        0.360 ns           50
A_create_subscription                 792914 ns       786837 ns          831
A_create_subscription                 792785 ns       789046 ns          831
A_create_subscription                 794352 ns       791426 ns          831
A_create_subscription                 801375 ns       787498 ns          831
A_create_subscription                 786803 ns       784660 ns          831
A_create_subscription                 783108 ns       776454 ns          831
A_create_subscription                 766367 ns       764424 ns          831
A_create_subscription                 787762 ns       779821 ns          831
A_create_subscription                 787097 ns       781419 ns          831
A_create_subscription                 773227 ns       768677 ns          831
A_create_subscription                 785170 ns       771974 ns          831
A_create_subscription                 821028 ns       816394 ns          831
A_create_subscription                 774762 ns       770184 ns          831
A_create_subscription                 790468 ns       780028 ns          831
A_create_subscription                 782858 ns       782635 ns          831
A_create_subscription                 777361 ns       777043 ns          831
A_create_subscription                 791907 ns       791222 ns          831
A_create_subscription                 752703 ns       752464 ns          831
A_create_subscription                 752378 ns       752117 ns          831
A_create_subscription                 743424 ns       743021 ns          831
A_create_subscription                 752807 ns       752656 ns          831
A_create_subscription                 733386 ns       733165 ns          831
A_create_subscription                 742637 ns       742009 ns          831
A_create_subscription                 766018 ns       765574 ns          831
A_create_subscription                 726180 ns       726016 ns          831
A_create_subscription                 745336 ns       744927 ns          831
A_create_subscription                 741328 ns       740803 ns          831
A_create_subscription                 733892 ns       733730 ns          831
A_create_subscription                 762909 ns       762609 ns          831
A_create_subscription                 738416 ns       738029 ns          831
A_create_subscription                 737860 ns       737580 ns          831
A_create_subscription                 759686 ns       759275 ns          831
A_create_subscription                 728571 ns       728127 ns          831
A_create_subscription                 734023 ns       733808 ns          831
A_create_subscription                 742196 ns       741838 ns          831
A_create_subscription                 729022 ns       728656 ns          831
A_create_subscription                 723329 ns       723130 ns          831
A_create_subscription                 738901 ns       738756 ns          831
A_create_subscription                 726215 ns       725953 ns          831
A_create_subscription                 740891 ns       740165 ns          831
A_create_subscription                 757370 ns       757153 ns          831
A_create_subscription                 734353 ns       733545 ns          831
A_create_subscription                 723746 ns       723404 ns          831
A_create_subscription                 718700 ns       718468 ns          831
A_create_subscription                 725161 ns       724711 ns          831
A_create_subscription                 715052 ns       714450 ns          831
A_create_subscription                 736743 ns       734623 ns          831
A_create_subscription                 723442 ns       723272 ns          831
A_create_subscription                 731917 ns       731724 ns          831
A_create_subscription                 721115 ns       720510 ns          831
A_create_subscription_mean            754581 ns       752520 ns           50
A_create_subscription_median          744380 ns       743974 ns           50
A_create_subscription_stddev           27132 ns        25044 ns           50
B_destruct_subscription           14599319292782 ns   125589350563 ns            1
B_destruct_subscription           14599319994782 ns   125590051598 ns            1
B_destruct_subscription           14599320870782 ns   125590927837 ns            1
B_destruct_subscription           14599321876282 ns   125591860485 ns            1
B_destruct_subscription           14599323215182 ns   125592990710 ns            1
B_destruct_subscription           14599324222282 ns   125593911080 ns            1
B_destruct_subscription           14599325119782 ns   125594804070 ns            1
B_destruct_subscription           14599325986782 ns   125595669023 ns            1
B_destruct_subscription           14599326738682 ns   125596377432 ns            1
B_destruct_subscription           14599327826482 ns   125597493969 ns            1
B_destruct_subscription           14599328823882 ns   125598489257 ns            1
B_destruct_subscription           14599329798682 ns   125599499318 ns            1
B_destruct_subscription           14599330571582 ns   125600238135 ns            1
B_destruct_subscription           14599331372782 ns   125601039578 ns            1
B_destruct_subscription           14599332266782 ns   125601929527 ns            1
B_destruct_subscription           14599333153682 ns   125602819941 ns            1
B_destruct_subscription           14599334043782 ns   125603715085 ns            1
B_destruct_subscription           14599335123182 ns   125604789546 ns            1
B_destruct_subscription           14599336041882 ns   125605743695 ns            1
B_destruct_subscription           14599336936082 ns   125606599352 ns            1
B_destruct_subscription           14599337790382 ns   125607454320 ns            1
B_destruct_subscription           14599338561182 ns   125608224732 ns            1
B_destruct_subscription           14599339385682 ns   125609051570 ns            1
B_destruct_subscription           14599340341882 ns   125610006031 ns            1
B_destruct_subscription           14599341241982 ns   125610907255 ns            1
B_destruct_subscription           14599342289082 ns   125611972331 ns            1
B_destruct_subscription           14599343180782 ns   125612846395 ns            1
B_destruct_subscription           14599344039682 ns   125613703527 ns            1
B_destruct_subscription           14599344928682 ns   125614595442 ns            1
B_destruct_subscription           14599345843382 ns   125615508187 ns            1
B_destruct_subscription           14599346658082 ns   125616326058 ns            1
B_destruct_subscription           14599347443782 ns   125617108099 ns            1
B_destruct_subscription           14599348336982 ns   125618002014 ns            1
B_destruct_subscription           14599349241382 ns   125618910218 ns            1
B_destruct_subscription           14599350187282 ns   125619817788 ns            1
B_destruct_subscription           14599351340482 ns   125621008171 ns            1
B_destruct_subscription           14599352214782 ns   125621881319 ns            1
B_destruct_subscription           14599353297782 ns   125622965209 ns            1
B_destruct_subscription           14599354426782 ns   125624029156 ns            1
B_destruct_subscription           14599355713782 ns   125624862964 ns            1
B_destruct_subscription           14599356682582 ns   125624862964 ns            1
B_destruct_subscription           14599357722882 ns   125624862964 ns            1
B_destruct_subscription           14599358850082 ns   125625437492 ns            1
B_destruct_subscription           14599369781482 ns   125639446458 ns            1
B_destruct_subscription           14599370395182 ns   125640070107 ns            1
B_destruct_subscription           14599371384782 ns   125641051140 ns            1
B_destruct_subscription           14599372340682 ns   125642006721 ns            1
B_destruct_subscription           14599373415782 ns   125643079255 ns            1
B_destruct_subscription           14599374325082 ns   125643989100 ns            1
B_destruct_subscription           14599375264282 ns   125644931867 ns            1
B_destruct_subscription_mean      14599343398056 ns   125612944381 ns           50
B_destruct_subscription_median    14599341765532 ns   125611439793 ns           50
B_destruct_subscription_stddev      15960859 ns     15790900 ns           50
C_subscribe_subscription          14599397773882 ns   125666516127 ns            1
C_subscribe_subscription          14599412856782 ns   125681347610 ns            1
C_subscribe_subscription          14599427264482 ns   125695757141 ns            1
C_subscribe_subscription          14599444223582 ns   125712683132 ns            1
C_subscribe_subscription          14599460370582 ns   125728504966 ns            1
C_subscribe_subscription          14599472658482 ns   125740795617 ns            1
C_subscribe_subscription          14599489379182 ns   125757518842 ns            1
C_subscribe_subscription          14599506201382 ns   125773943565 ns            1
C_subscribe_subscription          14599518621082 ns   125786360586 ns            1
C_subscribe_subscription          14599534176882 ns   125801921090 ns            1
C_subscribe_subscription          14599550669982 ns   125818413151 ns            1
C_subscribe_subscription          14599564372782 ns   125832112028 ns            1
C_subscribe_subscription          14599578447482 ns   125846192493 ns            1
C_subscribe_subscription          14599595072382 ns   125862822601 ns            1
C_subscribe_subscription          14599610413282 ns   125878155955 ns            1
C_subscribe_subscription          14599622612782 ns   125890356049 ns            1
C_subscribe_subscription          14599639120282 ns   125906860975 ns            1
C_subscribe_subscription          14599656465582 ns   125923625033 ns            1
C_subscribe_subscription          14599668567782 ns   125935745903 ns            1
C_subscribe_subscription          14599683766682 ns   125950944867 ns            1
C_subscribe_subscription          14599699667082 ns   125966841539 ns            1
C_subscribe_subscription          14599714077582 ns   125981210065 ns            1
C_subscribe_subscription          14599727534182 ns   125994668490 ns            1
C_subscribe_subscription          14599747515482 ns   126012594118 ns            1
C_subscribe_subscription          14599764025082 ns   126026702283 ns            1
C_subscribe_subscription          14599778889782 ns   126041318140 ns            1
C_subscribe_subscription          14599795742882 ns   126058192218 ns            1
C_subscribe_subscription          14599810695582 ns   126073121163 ns            1
C_subscribe_subscription          14599823131982 ns   126085598183 ns            1
C_subscribe_subscription          14599840430082 ns   126102552501 ns            1
C_subscribe_subscription          14599856822582 ns   126118940697 ns            1
C_subscribe_subscription          14599869175382 ns   126131257848 ns            1
C_subscribe_subscription          14599884959982 ns   126147082260 ns            1
C_subscribe_subscription          14599901339882 ns   126163459610 ns            1
C_subscribe_subscription          14599914988182 ns   126177124699 ns            1
C_subscribe_subscription          14599929766382 ns   126191888665 ns            1
C_subscribe_subscription          14599946557182 ns   126208674800 ns            1
C_subscribe_subscription          14599961507682 ns   126223626334 ns            1
C_subscribe_subscription          14599975011082 ns   126237131714 ns            1
C_subscribe_subscription          14599993587382 ns   126255699737 ns            1
C_subscribe_subscription          14600009604382 ns   126271722229 ns            1
C_subscribe_subscription          14600021725482 ns   126283844609 ns            1
C_subscribe_subscription          14600038679282 ns   126300802666 ns            1
C_subscribe_subscription          14600054277982 ns   126316393897 ns            1
C_subscribe_subscription          14600067397582 ns   126329273439 ns            1
C_subscribe_subscription          14600082545282 ns   126344642414 ns            1
C_subscribe_subscription          14600099401782 ns   126361257114 ns            1
C_subscribe_subscription          14600113821882 ns   126375693422 ns            1
C_subscribe_subscription          14600127462482 ns   126389338895 ns            1
C_subscribe_subscription          14600144846982 ns   126406721771 ns            1
C_subscribe_subscription_mean     14599770564478 ns   126035359065 ns           50
C_subscribe_subscription_median   14599771457432 ns   126034010212 ns           50
C_subscribe_subscription_stddev    222394049 ns    219793209 ns           50
D_unsubscribe_subscription        14600194721582 ns   126456595628 ns            1
D_unsubscribe_subscription        14600236774082 ns   126497826734 ns            1
D_unsubscribe_subscription        14600255834382 ns   126516892266 ns            1
D_unsubscribe_subscription        14600301276682 ns   126552288140 ns            1
D_unsubscribe_subscription        14600327081182 ns   126583146648 ns            1
D_unsubscribe_subscription        14600353378982 ns   126609434096 ns            1
D_unsubscribe_subscription        14600389178082 ns   126645229718 ns            1
D_unsubscribe_subscription        14600408831382 ns   126664873135 ns            1
D_unsubscribe_subscription        14600441251282 ns   126697296490 ns            1
D_unsubscribe_subscription        14600465213182 ns   126721266080 ns            1
D_unsubscribe_subscription        14600492224682 ns   126748274881 ns            1
D_unsubscribe_subscription        14600520120282 ns   126776139032 ns            1
D_unsubscribe_subscription        14600544552782 ns   126800496280 ns            1
D_unsubscribe_subscription        14600576357582 ns   126832347821 ns            1
D_unsubscribe_subscription        14600595941882 ns   126851951777 ns            1
D_unsubscribe_subscription        14600631813882 ns   126887798764 ns            1
D_unsubscribe_subscription        14600650589982 ns   126906550536 ns            1
D_unsubscribe_subscription        14600687039782 ns   126942366958 ns            1
D_unsubscribe_subscription        14600704831282 ns   126960460242 ns            1
D_unsubscribe_subscription        14600740254682 ns   126995872384 ns            1
D_unsubscribe_subscription        14600762417782 ns   127017583418 ns            1
D_unsubscribe_subscription        14600795985282 ns   127050349131 ns            1
D_unsubscribe_subscription        14600824207682 ns   127079090094 ns            1
D_unsubscribe_subscription        14600846229382 ns   127101099929 ns            1
D_unsubscribe_subscription        14600881015082 ns   127135767177 ns            1
D_unsubscribe_subscription        14600899522782 ns   127154331099 ns            1
D_unsubscribe_subscription        14600936599182 ns   127191411673 ns            1
D_unsubscribe_subscription        14600954966982 ns   127209281896 ns            1
D_unsubscribe_subscription        14600989096082 ns   127243658853 ns            1
D_unsubscribe_subscription        14601010712382 ns   127265231258 ns            1
D_unsubscribe_subscription        14601043723082 ns   127298283953 ns            1
D_unsubscribe_subscription        14601069068582 ns   127323553903 ns            1
D_unsubscribe_subscription        14601093974582 ns   127348537969 ns            1
D_unsubscribe_subscription        14601124032682 ns   127378602230 ns            1
D_unsubscribe_subscription        14601147334082 ns   127401202714 ns            1
D_unsubscribe_subscription        14601182418982 ns   127435193571 ns            1
D_unsubscribe_subscription        14601200755482 ns   127454254070 ns            1
D_unsubscribe_subscription        14601246950082 ns   127500427895 ns            1
D_unsubscribe_subscription        14601263448082 ns   127516943997 ns            1
D_unsubscribe_subscription        14601293200982 ns   127546600510 ns            1
D_unsubscribe_subscription        14601320142482 ns   127573586321 ns            1
D_unsubscribe_subscription        14601346661882 ns   127600053509 ns            1
D_unsubscribe_subscription        14601377595182 ns   127631015198 ns            1
D_unsubscribe_subscription        14601397715282 ns   127651132470 ns            1
D_unsubscribe_subscription        14601432564482 ns   127685996801 ns            1
D_unsubscribe_subscription        14601451077782 ns   127704496666 ns            1
D_unsubscribe_subscription        14601487793482 ns   127741186428 ns            1
D_unsubscribe_subscription        14601505398082 ns   127758805085 ns            1
D_unsubscribe_subscription        14601540356382 ns   127793678701 ns            1
D_unsubscribe_subscription        14601561983482 ns   127815372783 ns            1
D_unsubscribe_subscription_mean   14600890084308 ns   127145076738 ns           50
